,CPU/IteratorGetNext,CPU/StringToHashBucketFast,GPU/MatMul,GPU/Unique,GPU/Mul,GPU/ConcatV2,GPU/RealDiv,GPU/Add,GPU/GatherV2,GPU/ApplyAdam,GPU/Cast,GPU/DynamicStitch,GPU/Select,GPU/BiasAdd,GPU/Tile,GPU/Sub,GPU/Shape,GPU/LeakyRelu,GPU/BiasAddGrad,GPU/Mean,GPU/AddN,GPU/LeakyReluGrad,GPU/Sum,GPU/Reshape,GPU/RandomUniform,GPU/Slice,GPU/Neg,GPU/Floor,GPU/Const,GPU/ZerosLike,CPU/StridedSlice,GPU/UnsortedSegmentSum,GPU/ScatterAdd,GPU/Sqrt,GPU/VariableV2,GPU/Assign,GPU/AssignSub,GPU/ExpandDims,GPU/NoOp,GPU/BroadcastGradientArgs,GPU/GreaterEqual,GPU/Maximum,GPU/Exp,GPU/Log1p,GPU/Reciprocal,GPU/MEMCPYHtoD,MEMCPY/MEMCPYHtoD,GPU/FloorDiv,GPU/Size,GPU/Transpose,GPU/Identity,CPU/Size,GPU/Fill,GPU/StridedSlice,GPU/ShapeN,GPU/Snapshot,GPU/Pack,GPU/AssignAdd,CPU/IteratorV2,GPU/ConcatOffset,MEMCPY/MEMCPYDtoH,GPU/MEMCPYDtoH,CPU/Const,MEMCPY/ConcatV2,MEMCPY/Assign,CPU/NoOp,CPU/_Arg,CPU/_Retval,MEMCPY/Snapshot
ratio,0.29770887638907945,0.11661407600493895,0.09473178762518863,0.046542735629030045,0.05086431609274249,0.034092468102620385,0.019447112086705996,0.016806146247770614,0.01533132116888462,0.0143709699547263,0.021882288379750307,0.01979009466319111,0.016223075867745917,0.013719303059404582,0.010975442447523666,0.013582110028810537,0.010666758128687063,0.009980792975716834,0.00895184524626149,0.009912196460419812,0.008197283577994237,0.008643160927424887,0.0075113184250240085,0.008060090547400192,0.004595966524900535,0.006928248044999314,0.00706544107559336,0.004081492660172863,0.005624914254355878,0.0059678968308409935,0.006653861983811222,0.004973247359034161,0.004973247359034161,0.00517903690492523,0.004184387433118397,0.004184387433118397,0.004150089175469886,0.003635615310742214,0.0036013170530937028,0.0029839484154204968,0.0036013170530937028,0.0028810536424749623,0.005144738647276719,0.0031211414460145426,0.0022979832624502677,0.0027438606118809165,0.0027438606118809165,0.002640965838935382,0.0020921937165591987,0.002640965838935382,0.0016120181094800383,0.0016463163671285499,0.0010289477294553437,0.0016806146247770612,0.0009946494718068321,0.002640965838935382,0.0009603512141583208,0.0010289477294553437,0.0006859651529702291,0.0007202634106187406,0.000754561668267252,0.000754561668267252,0.0008231581835642749,0.0005487721223761833,0.00027438606118809165,0.00020578954589106874,0.00017149128824255728,0.00013719303059404582,3.4298257648511456e-05
ratio,0.2985053971768613,0.14537780238029338,0.09697619706615002,0.04798643786327152,0.045530030445613066,0.026743703293661776,0.023180182673678384,0.020689177968447273,0.014357874342651535,0.014254082479933573,0.013804317741489068,0.010067810683642403,0.01584555770827567,0.013354553003044561,0.010413783559368945,0.010275394409078329,0.010275394409078329,0.011071132023249377,0.008787711043454194,0.010898145585386106,0.007818986991419873,0.008303349017437033,0.00795737614171049,0.0071962358151120955,0.006884860226958206,0.007438416828120675,0.00819955715471907,0.003286742319402159,0.005154995848325491,0.004566841959590368,0.006054525325214504,0.0050858012731801825,0.0050512039856075285,0.004809022972598948,0.004255466371436479,0.004220869083863825,0.004220869083863825,0.004220869083863825,0.003286742319402159,0.003425131469692776,0.0030099640188209244,0.0029061721561029616,0.0032521450318295044,0.0024218101300858014,0.0029061721561029616,0.0024218101300858014,0.0024218101300858014,0.0019028508164959867,0.0016952670910600608,0.0019374481040686411,0.0019374481040686411,0.0017298643786327153,0.001141710489897592,0.001349294215333518,0.001245502352615555,0.0009687240520343206,0.0010033213396069749,0.0010725159147522835,0.001037918627179629,0.000795737614171049,0.0006919457514530861,0.0006919457514530861,0.0004843620260171603,0.0005189593135898145,0.00020758372543592583,0.0001383891502906172,0.0001383891502906172,0.0001383891502906172,
ratio,0.30216879503460087,0.14628665192266532,0.09092530498680174,0.04943996575586788,0.046372262252978524,0.027859028322750945,0.02357851180709139,0.014375401298423343,0.014553756153242491,0.015053149746736107,0.01266319469215952,0.009666833131197832,0.014696440037097809,0.01062994934722123,0.010451594492402082,0.01066562031818506,0.011272026824570165,0.00973817507312549,0.010094884782763786,0.014803452949989299,0.008525362060355283,0.008311336234572305,0.008418349147463793,0.007169865163729756,0.006028394092887209,0.007597916815295713,0.006028394092887209,0.004351858457587216,0.005457658557465934,0.004993935934936149,0.006777484483127631,0.005207961760719127,0.005136619818791467,0.00588571020903189,0.004316187486623386,0.004815581080117001,0.004244845544695727,0.0041735036027680675,0.000784761361204252,0.003139045444817008,0.004316187486623386,0.003032032531925519,0.0029963615609616893,0.0023186131126489264,0.002282942141685097,0.002461296996504245,0.002461296996504245,0.00196190340301063,0.0024969679674680745,0.002175929228793608,0.0018905614610829707,0.0016408646643361632,0.002425626025540415,0.0014268388385531854,0.001569522722408504,0.0009274452450595706,0.0009987871869872298,0.0011414710708425484,0.0008204323321680816,0.0007134194192765927,0.0007490903902404223,0.0007490903902404223,0.0004993935934936149,0.0005350645644574446,0.0003210387386744667,0.00014268388385531855,0.00014268388385531855,0.00014268388385531855,
ratio,0.3175617768890159,0.11441222682473932,0.08755892015426367,0.053170975574917866,0.04867161834023711,0.03128124553635195,0.024389372946721898,0.016426224825024996,0.01349807170404228,0.01514069418654478,0.01514069418654478,0.01246250535637766,0.012319668618768747,0.012391086987573205,0.010855592058277389,0.01064133695186402,0.010534209398657334,0.009248678760177117,0.008641622625339237,0.00939151549778603,0.008355949150121411,0.008034566490501356,0.007677474646479074,0.00757034709327239,0.0072489644336523355,0.007534637908870162,0.007498928724467933,0.007998857306099129,0.005713469504356521,0.008463076703328095,0.0068918725896300525,0.005249250107127553,0.005070704185116412,0.005177831738323097,0.004785030709898586,0.004927867447507499,0.004356520497071847,0.0034637908870161407,0.002963862305384945,0.003392372518211684,0.004356520497071847,0.0034637908870161407,0.0021425510641336952,0.002535352092558206,0.002428224539351521,0.0026067704613626625,0.0026067704613626625,0.001999714326524782,0.0020711326953292385,0.0020711326953292385,0.0020354235109270105,0.0023568061705470647,0.002571061276960434,0.0013926581916869018,0.0011426939008713042,0.0008927296100557063,0.0011069847164690758,0.0012141122696757605,0.0008213112412512498,0.0007141836880445651,0.0007498928724467934,0.0007498928724467934,0.0005356377660334238,0.0005713469504356521,0.00032138265962005426,0.00014283673760891302,0.00014283673760891302,0.00014283673760891302,
ratio,0.30798367346938776,0.12946938775510203,0.08809795918367347,0.04894693877551021,0.048718367346938775,0.024848979591836736,0.01955918367346939,0.01449795918367347,0.013126530612244898,0.013812244897959184,0.020244897959183675,0.014889795918367347,0.015118367346938775,0.0096,0.011885714285714286,0.013257142857142858,0.010089795918367346,0.00969795918367347,0.008718367346938776,0.007575510204081632,0.007608163265306123,0.008914285714285715,0.006889795918367347,0.007216326530612245,0.00953469387755102,0.007314285714285714,0.007510204081632653,0.010351020408163266,0.006138775510204081,0.005518367346938775,0.0070857142857142855,0.005093877551020408,0.005322448979591837,0.00483265306122449,0.004538775510204081,0.004636734693877551,0.004016326530612245,0.003526530612244898,0.006008163265306122,0.0031346938775510206,0.002775510204081633,0.003657142857142857,0.002873469387755102,0.0023510204081632654,0.004048979591836734,0.0021551020408163263,0.0021551020408163263,0.0021551020408163263,0.0021224489795918368,0.0021551020408163263,0.0018612244897959183,0.0018285714285714285,0.0013714285714285714,0.0015346938775510203,0.0016979591836734694,0.0009142857142857143,0.001142857142857143,0.0009795918367346938,0.001893877551020408,0.0011102040816326532,0.0006857142857142857,0.0006857142857142857,0.0010775510204081632,0.0005551020408163266,0.00026122448979591835,0.0002938775510204082,0.0001959183673469388,0.00013061224489795917,
ratio,0.31001838861268133,0.14339712592794387,0.08533678403595996,0.0481168698494858,0.045835319757542736,0.027957501872914254,0.021862017298917114,0.012395287066675748,0.01682217530477423,0.014608731185724987,0.01590274467070762,0.014097936389021317,0.015562214806238508,0.011305591500374582,0.010147789961179595,0.010454266839201799,0.011850439283525166,0.009058094394878431,0.00902404140843152,0.008819723489750051,0.007798133896342709,0.008070557787918,0.008172716747258734,0.007968398828577266,0.006231696519784785,0.00827487570659947,0.008683511543962406,0.004699312129673772,0.006299802492678608,0.005176053939930532,0.007117074167404481,0.005107947967036709,0.005005789007695975,0.004903630048355241,0.00439283525165157,0.004256623305863925,0.004188517332970101,0.004324729278757747,0.0035074576040318734,0.0032350337124565825,0.0036777225362664306,0.0028604508615405573,0.0030647687802220253,0.002656132942859089,0.0023837090512837974,0.002281550091943063,0.002281550091943063,0.001975073213920861,0.0016685963358986583,0.0015323843901110126,0.0017026493223455698,0.0017707552952393926,0.0010556425798542532,0.002077232173261595,0.0010215895934073418,0.0009194306340666076,0.001123748552748076,0.0010896955663011647,0.0008172716747258734,0.0007491657018320507,0.0007832186882789621,0.0007832186882789621,0.0005107947967036709,0.0005107947967036709,0.0002724238915752912,0.00017026493223455696,0.0001362119457876456,0.0001362119457876456,
ratio,0.2987250827639642,0.13319715432837922,0.09181517221948299,0.04934141015707544,0.04631260125378601,0.03567655138409523,0.022962597731915193,0.015566669014580545,0.014369232936535888,0.01447488906106924,0.01542579418186941,0.017362823131647533,0.011058674367824189,0.011234767908713108,0.010847362118757484,0.00957948862435726,0.01003733183066845,0.017151510882580826,0.008734239628090442,0.009966894414312883,0.008663802211734874,0.008417271254490386,0.008769458336268226,0.00767767838275692,0.005388462351200958,0.007536803550045784,0.0077833345072902725,0.005388462351200958,0.005634993308445446,0.007642459674579136,0.005212368810312038,0.0051771501021342535,0.0051771501021342535,0.005071493977600902,0.004754525604000845,0.004226244981334085,0.004684088187645277,0.002958371486933859,0.0031344650278227796,0.0030288089032894272,0.003451433401422836,0.002711840529689371,0.001866591533422554,0.0024300908642670986,0.0021483411988448262,0.0024300908642670986,0.0024300908642670986,0.0019722476579559062,0.0021835599070226105,0.0016552792843558498,0.0015848418680002817,0.0029935901951116434,0.0010213425371557372,0.0014791857434669296,0.0014791857434669296,0.0009861238289779531,0.0009509051208001691,0.0011269986616890893,0.0005987180390223287,0.0007748115799112488,0.000915686412622385,0.000915686412622385,0.0004578432063111925,0.0005282806226667606,0.0002817496654222723,0.00014087483271113616,0.00014087483271113616,0.00017609354088892018,
ratio,0.31019108280254776,0.12055909412597311,0.0938075017692852,0.04844302901627742,0.04904458598726115,0.03067940552016985,0.023389950460014155,0.01532200990799717,0.016985138004246284,0.014720452937013446,0.015145081387119603,0.01199575371549894,0.013411181882519461,0.012845010615711253,0.011146496815286623,0.010544939844302902,0.010261854210898797,0.011535739561217269,0.009023354564755838,0.007147912243453645,0.010474168435951876,0.00835102618542109,0.007112526539278132,0.007678697806086341,0.008846426043878274,0.007254069355980184,0.008740268931351734,0.007607926397735315,0.005803255484784147,0.0061571125265392785,0.006369426751592357,0.005201698513800424,0.005130927105449399,0.005095541401273885,0.00435244161358811,0.00435244161358811,0.004281670205237084,0.00389242745930644,0.0032554847841472045,0.0030785562632696392,0.0035739561217268223,0.0029016277423920735,0.001981599433828733,0.0020877565463552723,0.002264685067232838,0.0025123849964614297,0.0025123849964614297,0.0020169851380042463,0.001875442321302194,0.0016985138004246285,0.001521585279547063,0.0017692852087756545,0.0027954706298655343,0.0014154281670205238,0.0010261854210898797,0.0018400566171266808,0.0010261854210898797,0.0010261854210898797,0.0007077140835102619,0.0008138711960368011,0.0008138711960368011,0.0008138711960368011,0.0004600141542816702,0.0004953998584571833,0.0003184713375796178,0.00014154281670205238,0.00014154281670205238,0.00014154281670205238,7.077140835102619e-05
ratio,0.3129168063783018,0.09351365448381208,0.09120375544875377,0.05227077977720651,0.054208114451771545,0.03677210238068626,0.025893223054282627,0.01609478037330949,0.014902574419731009,0.015312395216273611,0.016765396222197384,0.015833985320964198,0.014157445698744458,0.010767110018255654,0.011698520919488841,0.010580827838009016,0.010916135762452964,0.010320032785663723,0.009947468425170448,0.00827092880295071,0.01005923773331843,0.009202339704183897,0.0075258000819641594,0.0076003129540628146,0.005849260459744421,0.007749338698260125,0.009202339704183897,0.0040609515293767,0.005625721843448455,0.005253157482955181,0.007004209977273574,0.005849260459744421,0.005327670355053836,0.005215901046905853,0.004396259453820647,0.004694310942215268,0.00450802876196863,0.003576617860735442,0.003427592116538132,0.0039491822212287175,0.0031667970641928393,0.0038001564770314073,0.0022726425990089788,0.004396259453820647,0.0021981297269103237,0.0026079505234529263,0.0026079505234529263,0.0023098990350583063,0.0019000782385157036,0.002235386162959651,0.0017510524943183934,0.002421668343206289,0.002347155471107634,0.001862821802466376,0.0011549495175291532,0.003502104988636787,0.0011549495175291532,0.0011549495175291532,0.0006333594128385679,0.0007451287209865505,0.0007823851570358779,0.0007823851570358779,0.0005215901046905852,0.0005215901046905852,0.0002607950523452926,0.0001490257441973101,0.0001490257441973101,0.0001490257441973101,3.725643604932752e-05
ratio,0.31387392633571115,0.10991410685689329,0.09084291745523365,0.051899839860241666,0.04833309069733586,0.03039015868394235,0.023220264958509245,0.017651768816421606,0.014448973649730674,0.015650021837239774,0.014157810452758771,0.01182850487698355,0.012374435871305867,0.012301645072062892,0.012520017469791818,0.010372688892124036,0.010918619886446353,0.00895326830688601,0.009681176299315766,0.013429902460329015,0.00895326830688601,0.009171640704614936,0.009462803901586839,0.0077886155189983985,0.006005240937545495,0.00844373271218518,0.00709710292619013,0.008771291308778571,0.005677682340952103,0.007388266123162032,0.005823263939438055,0.005204542145872761,0.005313728344737225,0.005204542145872761,0.004513029553064493,0.004258261755714077,0.00454942495268598,0.0029480273693405154,0.0035667491629058088,0.0036031445625272964,0.003967098558742175,0.0032391905663124183,0.002292910176153734,0.0028388411704760516,0.001637792982966953,0.0026568641723686125,0.0026568641723686125,0.002292910176153734,0.0019653515795603435,0.0021837239772892706,0.0024384917746396854,0.0019653515795603435,0.0013102343863735624,0.0016741883825884408,0.0014194205852380258,0.0009826757897801717,0.0012738389867520746,0.0014194205852380258,0.0008370941912942204,0.0008370941912942204,0.0008370941912942204,0.0008370941912942204,0.0005095355947008298,0.0005823263939438055,0.00029116319697190275,0.00021837239772892707,0.0001819769981074392,0.00014558159848595138,
ratio,0.2982456140350877,0.14473684210526316,0.09725703146755778,0.04904622667780562,0.043511556669451404,0.027186020607073237,0.021512113617376774,0.013540796435533277,0.019702032859927596,0.014306599832915622,0.01176552492341966,0.017369813422445,0.014341409078251183,0.010790866054023948,0.010199108883319409,0.012774993038150932,0.00992063492063492,0.008911166805903648,0.00929406850459482,0.007309941520467836,0.008458646616541353,0.008632692843219159,0.0074839877471456415,0.007936507936507936,0.006265664160401002,0.007170704539125591,0.009015594541910331,0.00713589529379003,0.005639097744360902,0.0043859649122807015,0.00650932887774993,0.005082149818991924,0.005465051517683096,0.0049429128376496795,0.004420774157616263,0.004316346421609579,0.004142300194931774,0.003341687552213868,0.0011835143414090782,0.004211918685602896,0.003689780005569479,0.0030284043441938177,0.00403787245892509,0.002506265664160401,0.001949317738791423,0.0023670286828181564,0.0023670286828181564,0.002541074909495962,0.00278473962684489,0.0016360345307713728,0.0021233639654692285,0.0016360345307713728,0.001148705096073517,0.0015664160401002505,0.001113895850737956,0.0009746588693957114,0.0010442773600668337,0.001148705096073517,0.0008006126427179058,0.0008006126427179058,0.0007309941520467836,0.0007309941520467836,0.000556947925368978,0.0005221386800334168,0.000278473962684489,0.00017404622667780562,0.0001392369813422445,0.0001392369813422445,
ratio,0.3081383519837233,0.1269922007460156,0.08813157002373687,0.04530349270939302,0.04754153950491692,0.02628009494743981,0.021770091556459818,0.02210918955578162,0.01929467616141065,0.01600542556798915,0.014649033570701932,0.01441166497117667,0.011325873177348254,0.01624279416751441,0.012071888775856222,0.009799932180400135,0.009833841980332316,0.009867751780264496,0.008952187182095625,0.007561885384876229,0.01017293997965412,0.009020006781959987,0.010647677178704646,0.009087826381824347,0.007121057985757884,0.00851135978297728,0.005696846388606307,0.006341132587317735,0.004950830790098338,0.005730756188538488,0.004849101390301798,0.0057985757884028485,0.0057985757884028485,0.005188199389623601,0.004035266191929468,0.0046795523906408955,0.004442183791115633,0.003662258392675483,0.0032892505934214986,0.003221430993557138,0.0039674465920651065,0.003662258392675483,0.002780603594438793,0.0018989487962021024,0.0021702271956595457,0.0022719565954560867,0.0022719565954560867,0.0022380467955239063,0.0019328585961342828,0.0031875211936249577,0.0020006781959986436,0.0010512037978975923,0.0013903017972193964,0.0014242115971515768,0.0014581213970837573,0.001017293997965412,0.001017293997965412,0.0012885723974228552,0.0006103763987792472,0.0008138351983723296,0.0006781959986436081,0.0006781959986436081,0.0004747371990505256,0.0005425567989148864,0.0002373685995252628,0.0001356391997287216,0.0001356391997287216,0.0001356391997287216,
ratio,0.3124274099883856,0.13333333333333333,0.09341297494607599,0.04722083955533433,0.04257507881201261,0.035639621702339475,0.021801891488302638,0.014932802389248382,0.015928322548531607,0.013904098224655716,0.012609922017587523,0.010054753608760578,0.01211216193794591,0.012676290028206404,0.010817985730877716,0.01642608262817322,0.010718433714949394,0.009225153476024556,0.008428737348597976,0.008395553343288535,0.0074000331840053096,0.007897793263646922,0.007565953210552514,0.00899286543885847,0.006902273104363697,0.007864609258337481,0.00783142525302804,0.0032520325203252032,0.006304961008793761,0.005176704828272772,0.005010784801725569,0.004977600796416127,0.004745312759250041,0.005342624854819977,0.004878048780487805,0.004645760743321719,0.004114816658370666,0.003484320557491289,0.005774016923842708,0.003086112493777999,0.00351750456280073,0.003052928488468558,0.003782976605276257,0.0021569603451136554,0.002190144350423096,0.0023228803716608595,0.0023228803716608595,0.0023892483822797413,0.0023228803716608595,0.0016923842707814833,0.001758752281400365,0.0016592002654720426,0.0016592002654720426,0.0014932802389248383,0.0012278081964493114,0.0009291521486643438,0.0010618881699021071,0.0010287041645926664,0.0009623361539737846,0.0007964161274265803,0.0006968641114982578,0.0006968641114982578,0.0009623361539737846,0.0004977600796416127,0.0002654720424755268,0.00029865604778496767,0.00023228803716608595,0.0001327360212377634,
ratio,0.30064455168224613,0.12185738872203287,0.09131711267843283,0.04829075692639962,0.05072048054533797,0.035568454088347454,0.026861944453818377,0.014915803327371512,0.014510849390881788,0.014207133938514494,0.01582694968447339,0.015421995747983667,0.013937164647521344,0.01069753315560355,0.011001248607970844,0.012148618094691728,0.0109675024465967,0.014207133938514494,0.009448925184760234,0.009145209732392941,0.007997840245672055,0.008605271150406641,0.009583909830256808,0.008740255795903215,0.004353254817264536,0.008402794182161779,0.007187932372692606,0.004994431883373267,0.006243039854216583,0.006479262983835589,0.00502817804474741,0.005061924206121554,0.005804339756352715,0.00475820875375426,0.004623224108257685,0.004252016333142105,0.00411703168764553,0.003172139169169507,0.00411703168764553,0.00283467755542807,0.004150777849019674,0.003037154523672932,0.0024634697803124894,0.0030034083622987886,0.0029696622009246446,0.0022272466506934835,0.0022272466506934835,0.001957277359700334,0.001754800391455472,0.001754800391455472,0.0024972159416866333,0.0013161002935916039,0.0011473694867208855,0.001754800391455472,0.001653561907333041,0.0011136233253467417,0.0011811156480950292,0.0010461310025984545,0.0008099078729794486,0.0008099078729794486,0.0007086693888570175,0.0007086693888570175,0.000438700097863868,0.0005399385819862991,0.00023622312961900583,0.00016873080687071845,0.00013498464549657478,0.00013498464549657478,
ratio,0.31922865725637134,0.11889918925029878,0.08101036855195581,0.04735295067670144,0.042863141574340256,0.0336251170903453,0.021060111760715785,0.018863658386898803,0.015181368907264447,0.014115443005265028,0.018023837979262897,0.010885364514357699,0.01353402887690171,0.010626958235085113,0.010239348816176233,0.013340224167447269,0.011046868438903065,0.011983591201266191,0.00962563390290384,0.008398204076359056,0.007622985238541297,0.007203075034723344,0.007203075034723344,0.00717077424981427,0.009464129978358474,0.006976969540359831,0.007719887593268517,0.013824735941083369,0.005749539713815046,0.0058141412836331926,0.007978293872541103,0.00481281695145192,0.004877418521270067,0.004683613811815627,0.004974320875997287,0.0044252075325430405,0.004005297328725088,0.003359281630543622,0.005135824800542653,0.0031654769210891823,0.003714590264543428,0.0029070706418165963,0.0020672502341806905,0.001970347879453471,0.0038437934041797217,0.0021641525889079106,0.0021641525889079106,0.002325656513453277,0.0019057463096353242,0.001550437675635518,0.0016473400303627379,0.001776543169999031,0.0042637036079976745,0.0014858361058173713,0.001324332181272005,0.001227429826544785,0.001227429826544785,0.0010659259019994186,0.0008721211925449789,0.0008398204076359055,0.0006783164830905391,0.0006783164830905391,0.0008075196227268323,0.0005168125585451726,0.0002584062792725863,0.00029070706418165963,0.00019380470945443975,0.00016150392454536644,
ratio,0.31081862886896156,0.11118744576222157,0.08508099508244142,0.051200462829042524,0.04527046572172404,0.03785796933757593,0.02411773213769164,0.016271333526178766,0.01298090830199595,0.015114260919872722,0.013414810529360718,0.015801272779866937,0.012474689036737055,0.008894995660977727,0.012402371998842927,0.010449811975701476,0.00976280011570726,0.007954874168354064,0.009328897888342494,0.00856956899045415,0.008714203066242406,0.008714203066242406,0.00726786230835985,0.008316459357824704,0.01399334683251374,0.007882557130459936,0.009003471217818918,0.012510847555684119,0.007593288978883425,0.005098351171536014,0.005279143766271334,0.0053153022852183976,0.0053153022852183976,0.005351460804165461,0.006580850448365635,0.005532253398900781,0.004483656349435927,0.003507376337865201,0.0027480474399768588,0.0034712178189181373,0.003435059299971073,0.002964998553659242,0.0031457911483945616,0.0039051200462829044,0.0019525600231414522,0.002494937807347411,0.002494937807347411,0.001988718542088516,0.0018802429852473243,0.002458779288400347,0.0022779866936650274,0.0017356089094590686,0.0023864622505062193,0.001518657795776685,0.0011932311252531096,0.0012293896442001735,0.0011209140873589818,0.0011209140873589818,0.0008316459357824704,0.0008678044547295343,0.0007954874168354065,0.0007954874168354065,0.0004700607463118311,0.0006146948221000867,0.0002531096326294475,0.0001446340757882557,0.0001446340757882557,0.0001446340757882557,
ratio,0.29430192488426327,0.13522921090187615,0.08970030282989314,0.04744334992516273,0.04813951059904626,0.02941278847157924,0.022277141564273035,0.01656862403842807,0.01695151240906401,0.014480142016777471,0.014132061679835706,0.011173378815830694,0.01552438302760277,0.011173378815830694,0.01225242786035017,0.009641825333286922,0.01173030735493752,0.00873681645723833,0.010024713703922866,0.008458352187684919,0.00915451286156845,0.010407602074558809,0.008249503985519858,0.011173378815830694,0.008562776288767447,0.008353928086602389,0.006161021963869261,0.0075881513453305025,0.005534477357374082,0.00678756657036444,0.004803508649796373,0.004977548818267256,0.004873124717184726,0.004907932750878903,0.004803508649796373,0.004176964043301194,0.004281388144383723,0.003689651571582721,0.002993490897699189,0.0035156114031118383,0.00226252219012148,0.002993490897699189,0.003167531066170072,0.002436562358592363,0.0035156114031118383,0.002540986459674893,0.002540986459674893,0.0021929061227331267,0.0024713703922865397,0.0023669462912040097,0.001635977583626301,0.0019492498868738904,0.0013227052803787113,0.0014271293814612414,0.0069267987051411465,0.001079049044519475,0.0010094329771311219,0.0011138570782136517,0.0006613526401893557,0.0008702008423544154,0.0008005847749660622,0.0008005847749660622,0.0004176964043301194,0.0004873124717184726,0.0002436562358592363,0.00013923213477670646,0.00013923213477670646,0.00013923213477670646,
ratio,0.32398241789658005,0.10624307615337884,0.09269913876282028,0.04817210449201301,0.045456169817389126,0.026944930850873745,0.02308544473430297,0.01465175284994461,0.01765357538505521,0.015080584640674695,0.014830432762748811,0.009434299396061895,0.012328913983489976,0.009219883500696852,0.01404424114641032,0.011542722367151485,0.01740342350712933,0.011435514419468964,0.009470035378622736,0.009434299396061895,0.007647500268019869,0.008255011971554158,0.0075402923203373474,0.008362219919236679,0.005503341314369439,0.007290140442411464,0.006075117035342887,0.0046814137154701065,0.007504556337776507,0.005753493192295322,0.005860701139977844,0.0057892291748561624,0.004967301575956831,0.005860701139977844,0.006575420791194654,0.005431869349247757,0.004359789872422542,0.0030375585176714436,0.00350212629096237,0.0067541007039988565,0.0037880141514490943,0.003287710395597327,0.0027159346746238786,0.0033949183432798484,0.0026444627095021976,0.002394310831576314,0.002394310831576314,0.0033234463781581674,0.001965479040846228,0.0016081192152378229,0.002287102883893793,0.002394310831576314,0.0015723832326769824,0.0016438551977986636,0.0016438551977986636,0.0013579673373119393,0.0012507593896294179,0.0011435514419468964,0.0007861916163384912,0.0008576635814601723,0.0008576635814601723,0.0008576635814601723,0.0006432476860951292,0.0006075117035342887,0.00021441589536504307,0.00017867991280420256,0.00017867991280420256,0.00014294393024336205,
ratio,0.321812545346613,0.10398390607479718,0.09455181056658532,0.04412637688806807,0.04663280786227821,0.030472923949607544,0.022063188444034036,0.020941890376624233,0.014181122617241606,0.01414814326231779,0.01513752391003232,0.014346019391860695,0.015104544555108502,0.013323659389222347,0.011542774223336192,0.014378998746784513,0.010553393575621661,0.008904425829430776,0.008937405184354595,0.009531033572983313,0.008178880021106788,0.007750148407097157,0.008805487764659323,0.008838467119583141,0.009399116153288041,0.00784908647186861,0.007156520018468439,0.007783127762020975,0.0062001187256777255,0.004056460655629576,0.005243717432887013,0.004749027109029747,0.0048479651738012,0.0048479651738012,0.004551150979486841,0.0045841303344106585,0.004056460655629576,0.0036936877514675815,0.005375634852582283,0.0031000593628388627,0.0045841303344106585,0.002968141943143592,0.0023085548446672385,0.0033638942022294043,0.002242596134819603,0.0024404722643625093,0.0024404722643625093,0.002110678715124332,0.0027372864586768684,0.001912802585581426,0.0018468438757337907,0.0017479058109623375,0.0010883187124859839,0.001484070971571796,0.0013521535518765252,0.0010883187124859839,0.0011542774223336192,0.0010883187124859839,0.0018468438757337907,0.0007255458083239892,0.0007585251632478069,0.0007585251632478069,0.0007585251632478069,0.000527669678781083,0.0002968141943143592,0.0002968141943143592,0.00019787612954290615,0.00013191741969527076,
ratio,0.3037729658792651,0.1213254593175853,0.09084645669291339,0.04796587926509186,0.05403543307086614,0.02795275590551181,0.029166666666666667,0.01646981627296588,0.0135498687664042,0.015223097112860892,0.013976377952755905,0.01486220472440945,0.012007874015748031,0.00958005249343832,0.012073490813648294,0.01007217847769029,0.011056430446194226,0.009973753280839895,0.009973753280839895,0.007513123359580052,0.00902230971128609,0.009416010498687665,0.009120734908136483,0.010006561679790027,0.00826771653543307,0.008300524934383203,0.006889763779527559,0.00770997375328084,0.007053805774278215,0.0049868766404199474,0.005150918635170604,0.005479002624671916,0.005643044619422572,0.00531496062992126,0.006299212598425197,0.005183727034120735,0.004363517060367454,0.003772965879265092,0.002362204724409449,0.0033136482939632545,0.002263779527559055,0.0027559055118110236,0.002526246719160105,0.003805774278215223,0.00213254593175853,0.002362204724409449,0.002362204724409449,0.002362204724409449,0.002099737532808399,0.001968503937007874,0.002230971128608924,0.0016076115485564304,0.0013123359580052493,0.0014435695538057743,0.001115485564304462,0.0011811023622047244,0.000984251968503937,0.0012139107611548556,0.0010826771653543307,0.000984251968503937,0.0007217847769028871,0.0007217847769028871,0.0005249343832020997,0.0004921259842519685,0.00022965879265091863,0.00016404199475065617,0.00016404199475065617,0.00013123359580052493,
