,IteratorGetNext,StringToHashBucketFast,MatMul,Unique,Mul,ConcatV2,RealDiv,Add,GatherV2,ApplyAdam,Cast,DynamicStitch,Select,BiasAdd,Tile,Sub,Shape,LeakyRelu,BiasAddGrad,Mean,AddN,LeakyReluGrad,Sum,Reshape,RandomUniform,Slice,Neg,StridedSlice,Floor,Const,ZerosLike,UnsortedSegmentSum,ScatterAdd,Sqrt,MEMCPYHtoD,Assign,VariableV2,AssignSub,Size,ExpandDims,NoOp,BroadcastGradientArgs,GreaterEqual,Maximum,Exp,Log1p,Reciprocal,FloorDiv,Transpose,Identity,Fill,MEMCPYDtoH,ShapeN,Snapshot,Pack,AssignAdd,IteratorV2,ConcatOffset,_Arg,_Retval
ratio,0.3013062126332207,0.12314790746035872,0.09741356901481674,0.05140369118793865,0.04448271380296335,0.02999090200155966,0.022225110475695347,0.01367949051208734,0.01416688328567715,0.015434104497010657,0.015239147387574734,0.013582011957369378,0.013094619183779568,0.012412269300753833,0.011664933714582791,0.012249805042890563,0.01156745515986483,0.012314790746035873,0.009682869768650897,0.011957369378736678,0.00874057707304393,0.009195476995061087,0.009877826878086821,0.008935534182479854,0.006726020275539381,0.008025734338445542,0.005978684689368339,0.006888484533402651,0.005946191837795685,0.006206134650376917,0.007310891603847154,0.005621263322069144,0.005848713283077723,0.005101377696906681,0.005003899142188718,0.004613984923316871,0.004516506368598908,0.004224070704445022,0.003769170782427866,0.004419027813880946,0.003931635040291136,0.003736677930855212,0.0031842994541200938,0.0026969066805302834,0.0022420067585131273,0.0028268780868208995,0.001852092539641279,0.0019170782427865869,0.001949571094359241,0.001787106836495971,0.0011372498050428905,0.0013646997660514686,0.0013322069144788146,0.0012997140629061607,0.0012672212113335067,0.0012347283597608527,0.0011047569534702365,0.0008448141408890044,0.0001949571094359241,0.00012997140629061605
ratio,0.3401260905559447,0.11067948799592435,0.08660765458829522,0.0678532764439916,0.04989492453671273,0.02537731643634974,0.020059861173024263,0.013405081831497166,0.015028975355027702,0.013054830287206266,0.01789466980831688,0.011208049417308795,0.011908552505890594,0.008374196013500606,0.01031650003184105,0.008883652805196459,0.011112526268865821,0.007705533974399797,0.008883652805196459,0.008692606508310514,0.0073871234795898875,0.007450805578551869,0.00713239508374196,0.006718461440489079,0.00678214353945106,0.00678214353945106,0.008151308667133669,0.006559256193084124,0.010093612685474113,0.005826912055021334,0.004553270075781698,0.004712475323186653,0.00464879322422467,0.004425905877857734,0.004967203719034579,0.004171177482009807,0.0039164490861618795,0.003884608036680889,0.0039164490861618795,0.003661720690313953,0.0030885817996561165,0.0033751512449850347,0.004011972234604853,0.002961217601732153,0.0024836018595172896,0.0021970324141883718,0.002419919760555308,0.0028020123543271987,0.0025791250079602625,0.0016238935235305355,0.0012418009297586448,0.0017194166719735082,0.0014646882761255812,0.0008597083359867541,0.0015283703750875628,0.0009870725339107178,0.0007960262370247723,0.0007323441380627906,0.00019104629688594535,0.00012736419792396358
ratio,0.34047503635482307,0.11901761189206657,0.08327678138633059,0.05406366133462595,0.04795605105832929,0.02872838907739538,0.02384876393601551,0.016480853126514785,0.012603005332040717,0.015317498788172564,0.014671190822426886,0.010179350460494426,0.011439650993698498,0.012603005332040717,0.010954920019389238,0.009339150105025045,0.011730489578284053,0.009242203910163192,0.009533042494748747,0.007820326385522701,0.007755695588948134,0.007594118597511714,0.007400226207788011,0.008595895944417516,0.004556471158507029,0.00714170302148974,0.006495395055744062,0.0066569720471804815,0.007917272580384552,0.005946033284860236,0.004879625141379867,0.0052027791242527065,0.0051058329293908545,0.004847309743092583,0.004524155760219745,0.004362578768783325,0.00423331717563419,0.004136370980772338,0.003877847794474067,0.0034254322184520923,0.0030699628372919696,0.0036516400064630795,0.004039424785910487,0.002973016642430118,0.0021974470835353045,0.002940701244142834,0.0020035546938116013,0.002682178057844563,0.0013895621263532072,0.0013895621263532072,0.001777346905800614,0.0013572467280659234,0.001486508321215059,0.0010340927451930845,0.0012279851349167878,0.0010664081434803685,0.0006139925674583939,0.000904831152043949,0.00012926159314913556,0.00012926159314913556
ratio,0.31991287240022487,0.1203274311410905,0.0877248454187746,0.04655002810567735,0.047252670039347945,0.026911186059584036,0.020692804946599214,0.017214727374929736,0.018233558178752107,0.01429876335019674,0.010855817875210793,0.016933670601461497,0.014052838673412029,0.01380691399662732,0.011980044969083755,0.011804384485666104,0.011488195615514334,0.008256042720629566,0.008923552557616638,0.007448004496908376,0.008010118043844857,0.008923552557616638,0.007693929173693086,0.008010118043844857,0.00895868465430017,0.008080382237211917,0.00895868465430017,0.007764193367060146,0.011031478358628444,0.006499437886453063,0.0042158516020236085,0.00516441821247892,0.0049887577290612705,0.00491849353569421,0.0049887577290612705,0.004672568858909499,0.004321247892074199,0.004286115795390669,0.0031267566048341763,0.003337549184935357,0.003864530635188308,0.0034780775716694774,0.0039347948285553686,0.003407813378302417,0.002388982574480045,0.002037661607644744,0.0022484541877459247,0.002002529510961214,0.0015458122540753232,0.0016512085441259135,0.001440415964024733,0.0016160764474423834,0.0012647554806070826,0.0020727937043282744,0.0010890949971894322,0.0011242270938729624,0.001018830803822372,0.0009134345137717819,0.0001405283867341203,0.0001405283867341203
ratio,0.29385297202205757,0.13495043810683718,0.09215467370344058,0.05832402990628912,0.047667377110186405,0.027166006969112623,0.025169998985080686,0.015900402584661185,0.014986975202138098,0.014479515545180824,0.014005886532020704,0.01295713657430901,0.01180689468520586,0.013261612368483373,0.013633749450252038,0.011164112453059982,0.010961128590277073,0.010758144727494165,0.008491491593085017,0.014479515545180824,0.00740891099157617,0.00882979803105653,0.006935281978416049,0.007341249703981867,0.006698467471835989,0.0068337900470245945,0.00649548360905308,0.006664636828038838,0.00835616901789641,0.006224838458675869,0.0047362901316012045,0.004973104638181265,0.004770120775398356,0.004702459487804053,0.005142257857167022,0.00463479820020975,0.00463479820020975,0.004093507899455327,0.0037890321052809635,0.003619878886295206,0.0026726208599749655,0.0033492337359179946,0.003890524036672418,0.00301092729794648,0.00301092729794648,0.0020974999154233904,0.0031124192293379344,0.002266653134409148,0.0018945160526404818,0.0015562096146689672,0.0021989918468148448,0.0014208870394803613,0.0013532257518860584,0.0010149193139145439,0.0013193951080889069,0.0009810886701173923,0.0006089515883487262,0.0008795967387259379,0.0001691532189857573,0.00013532257518860584
ratio,0.30142386243925645,0.11904033710537941,0.1018452441635233,0.04608013049240493,0.05127943725150372,0.0345600978693037,0.022870153260611002,0.013762870832908553,0.021238998198932952,0.01420464199544636,0.01644748020525368,0.013049240493424406,0.013389064464607333,0.009515071193121963,0.011010296666326842,0.009515071193121963,0.011316138240391477,0.010194719135487817,0.007917898528562204,0.00924321201617562,0.007951880925680497,0.007883916131443913,0.007442144968906107,0.007442144968906107,0.007442144968906107,0.00710232099772318,0.006456655452475617,0.006558602643830496,0.007646039351615863,0.006592585040948788,0.00798586332279879,0.005029394773507323,0.004791517993679274,0.005029394773507323,0.00462160600808781,0.005709042715873178,0.005675060318754885,0.00411187005131342,0.0035341693003024433,0.002820538960818296,0.0034322221089475653,0.003330274917592687,0.0033642573147109798,0.002820538960818296,0.0020389438270975633,0.002854521357936589,0.0031263805348829307,0.0019369966357426853,0.0019030142386243926,0.00224283820980732,0.003296292520474394,0.0014952254732048798,0.0015631902674414654,0.0010194719135487816,0.0020389438270975633,0.0010534543106670744,0.0008155775308390254,0.0016651374587963435,0.0001359295884731709,0.0001359295884731709
ratio,0.3027193618564177,0.12777374909354605,0.09216823785351703,0.04898477157360406,0.046736765772298766,0.03535170413343002,0.02657722987672226,0.01406816533720087,0.015844815083393762,0.015917331399564902,0.01892675852066715,0.011783901377810007,0.012690355329949238,0.014829586656997825,0.010768672951414069,0.0135605511240029,0.0107324147933285,0.009499637418419145,0.00924583031182016,0.008013052936910806,0.007904278462654098,0.008411892675852066,0.007070340826686004,0.007469180565627266,0.007432922407541697,0.007541696881798405,0.00779550398839739,0.006526468455402465,0.006018854242204496,0.005765047135605511,0.004822335025380711,0.00532994923857868,0.005076142131979695,0.005039883973894126,0.005293691080493111,0.004641044234952864,0.004423495286439449,0.00438723712835388,0.0033720087019579407,0.003118201595358956,0.0034807831762146482,0.003154459753444525,0.0023930384336475707,0.0033357505438723714,0.0023567802755620013,0.0024655547498187093,0.0021029731689630165,0.002284263959390863,0.0023567802755620013,0.0019579405366207396,0.002574329224075417,0.001595358955765047,0.001124002900652647,0.001160261058738216,0.0011965192168237853,0.001124002900652647,0.000580130529369108,0.0008339376359680928,0.000145032632342277,0.000145032632342277
ratio,0.34211779647563106,0.11735196062867122,0.08744245118272742,0.04400698523575171,0.04915065883473567,0.02813144943641848,0.023051277980631845,0.01943165581838387,0.012128909350690586,0.01343070328623591,0.010890617558342594,0.012700428639466582,0.01279568185426258,0.011557390061914589,0.010731862200349261,0.013938720431814574,0.011176377202730592,0.010065089696777265,0.009557072551198602,0.007207493252897285,0.007175742181298619,0.007175742181298619,0.0064454675345292905,0.007493252897285283,0.006064454675345293,0.006635973964121289,0.006699476107318622,0.0062867121765359585,0.004159390379425305,0.00654072074932529,0.005778695030957294,0.0046991585966026355,0.00457215431020797,0.0048579139545959675,0.0046991585966026355,0.005143673598983965,0.00447690109541197,0.0038736307350373074,0.0046991585966026355,0.004159390379425305,0.0051754246705826325,0.003333862517859978,0.003365613589458644,0.002794094300682648,0.00349261787585331,0.0021908239403079853,0.0036196221622479758,0.002095570725511986,0.0024765835846959836,0.0020638196539133195,0.0011430385775519924,0.001397047150341324,0.001047785362755993,0.0012700428639466582,0.0014287982219399905,0.0010160342911573266,0.00250833465629465,0.000698523575170662,0.00022225750119066518,0.00015875535799333228
ratio,0.3045579623227263,0.12266280956748747,0.09331122556974529,0.049036901150074086,0.04833133422705144,0.03421999576659846,0.02190785295985324,0.022084244690608903,0.01636915261412545,0.015240245537289213,0.014781627037324491,0.014287730191208636,0.01389966838354618,0.011677132576024835,0.00998377196077048,0.009948493614619346,0.009877936922317082,0.007443731037888944,0.009913215268468214,0.009630988499259155,0.008149297960911593,0.007937627884004797,0.007690679460946871,0.007902349537853666,0.007126225922528752,0.007549566076342341,0.00825513299936499,0.007690679460946871,0.002998659422846257,0.009207648345445565,0.006103153884145911,0.005185916884216468,0.00550342199957666,0.004868411768856276,0.004797855076554012,0.004445071615042687,0.0070909475763776195,0.004303958230438157,0.004974246807309673,0.0035278346151132434,0.002434205884428138,0.0031750511536019193,0.003245607845904184,0.0027869893459394625,0.0022578141536724757,0.0019050306921611516,0.0024694842305792706,0.0020461440767656812,0.0020108657306145486,0.003069216115148522,0.0027869893459394625,0.0014816905383475622,0.0010936287306851054,0.0010230720383828406,0.0010936287306851054,0.0009877936922317082,0.0006350102307203839,0.0007408452691737811,0.00014111338460452973,0.00014111338460452973
ratio,0.2969126869271587,0.12411274205774929,0.0825925160223279,0.06298669974502102,0.0459995865205706,0.0371442354076218,0.024016263524223005,0.020122665564054856,0.013541451312797189,0.014644063124526221,0.01674591689063469,0.014712976362759285,0.013334711598097994,0.012783405692233478,0.012645579215767349,0.010991661498173799,0.011232857831989525,0.010991661498173799,0.008338501826200813,0.008545241540900007,0.008407415064433878,0.008062848873268556,0.007752739301219764,0.007752739301219764,0.00482392667631452,0.007098063538005651,0.005857625249810488,0.00723589001447178,0.014058300599545173,0.006064364964509682,0.005444145820412101,0.004996209771897181,0.004961753152780649,0.004789470057197987,0.004410447246916133,0.004410447246916133,0.004134794293983874,0.004134794293983874,0.0043759906277996,0.0038935979601681485,0.0012404382881951624,0.003755771483702019,0.0031010957204879058,0.0031700089587209704,0.002997725863138309,0.0024464199572737924,0.001929570670525808,0.0025497898146233894,0.001929570670525808,0.00196402728964234,0.0013782647646612915,0.001447178002894356,0.0014127213837778238,0.0011026118117290333,0.0011370684308455654,0.001068155192612501,0.000723589001447178,0.0012748949073116947,0.00017228309558266143,0.00013782647646612916
ratio,0.29896444597859856,0.12882292026234035,0.0917155678287884,0.04729030031066621,0.04659993096306524,0.02827062478425958,0.023161891612012427,0.017777010700724887,0.021988263721090785,0.014497756299620296,0.015119088712461167,0.01546427338626165,0.015188125647221263,0.013220573006558508,0.011460131170176044,0.010666206420434933,0.01073524335519503,0.011805315843976528,0.009630652399033483,0.008077321366931308,0.007317915084570245,0.007455988954090439,0.009285467725232999,0.008111839834311357,0.0050742147048671036,0.007697618225750776,0.006765619606489472,0.006316879530548844,0.01094235415947532,0.006696582671729375,0.007973765964791163,0.005143251639627201,0.004901622367966862,0.004936140835346911,0.004556437694166379,0.005281325509147393,0.0045909561615464275,0.0042112530203658955,0.0036589575422851226,0.004142216085605799,0.0033137728684846392,0.0029340697273041077,0.003279254401104591,0.003072143596824301,0.003072143596824301,0.0022782188470831894,0.0021401449775629963,0.0020365895754228514,0.001794960303762513,0.0016223679668622712,0.0011391094235415947,0.0015188125647221263,0.0010010355540214014,0.0010355540214014498,0.001380738695201933,0.0010700724887814982,0.0006903693476009665,0.0007939247497411115,0.00020711080428028995,0.00010355540214014498
ratio,0.3113310208800925,0.10650887573964497,0.08896143644154254,0.04924165136366728,0.047983404747330476,0.03169421206556485,0.024450792355301638,0.01781949262055363,0.014214786098075223,0.014010746106236822,0.01278650615520642,0.014656872747058423,0.014044752771543222,0.01829558593484323,0.01244643950214242,0.010270012922532816,0.011902332857240018,0.009555872951098415,0.008569679657212814,0.007753519689859213,0.008909746310276814,0.007923553016391213,0.007889546351084813,0.008671699653132013,0.008875739644970414,0.007957559681697613,0.007855539685778413,0.007243419710263211,0.01316057947357682,0.0062912330816840105,0.007651499693940012,0.005032986465347208,0.005169013126572808,0.004896959804121608,0.004964973134734408,0.004454873155138407,0.004420866489832007,0.0041828198326872065,0.004726926477589608,0.003740733183704006,0.003672719853091206,0.004352853159219207,0.003808746514316806,0.0033666598653336053,0.0021424199143032035,0.0035366931918656055,0.0020403999183840034,0.002482486567367204,0.001904373257158403,0.0020744065836904033,0.0017683465959328027,0.0013602666122560021,0.0011562266204176018,0.0010542066244984016,0.0011562266204176018,0.0015643066040944024,0.0008501666326600014,0.0008841732979664014,0.00017003332653200027,0.0001360266612256002
ratio,0.3158529895776193,0.12038763942219784,0.0858657889925032,0.05010056683123057,0.04710184677271896,0.026732492228926676,0.02391662095447065,0.014335344669957945,0.014335344669957945,0.01649296032181386,0.01583470469921375,0.012909124154324374,0.010495520204790639,0.011702322179557505,0.011336624611446335,0.011044066556957397,0.011300054854635217,0.007972206984823552,0.010349241177546169,0.007752788443956848,0.008155055768879137,0.008411044066556957,0.008667032364234778,0.008959590418723715,0.0072408118486012064,0.008155055768879137,0.00852075333699031,0.0078624977143902,0.005229475223989761,0.008337904552934722,0.00877674163466813,0.005704882062534284,0.0053757542512342295,0.005960870360212105,0.00497348692631194,0.005485463521667581,0.006289998171512159,0.004534649844578534,0.00405924300603401,0.0035838361674894862,0.003912963978789541,0.003510696653867252,0.0031449990857560796,0.003071859572133845,0.0032912781130005485,0.0025598829767782046,0.0029987200585116108,0.002157615651855915,0.002121045895044798,0.0023770341927226183,0.001974766867800329,0.0014627902724446882,0.0011702322179557507,0.001755348326933626,0.001060522947522399,0.0012068019747668679,0.0009873834339001646,0.0008411044066556957,0.00014627902724446883,0.00014627902724446883
ratio,0.32783476084734414,0.11398963730569948,0.08431144478516796,0.0560431426456593,0.05047407564061894,0.027210884353741496,0.0229459659511473,0.012724260688731451,0.015438299672200487,0.014416129145958901,0.015191568855521483,0.016671953755595503,0.014662859962637905,0.012195551795847873,0.011173381269606288,0.010926650452927286,0.010433188819569278,0.0076486553170490995,0.010397941560043707,0.007437171759895668,0.008247858728983821,0.008071622431355962,0.010433188819569278,0.007613408057523528,0.00430016566211977,0.007225688202742237,0.008001127912304819,0.006837968347960946,0.00616827041697508,0.006133023157449508,0.004899369074054492,0.005146099890733495,0.005146099890733495,0.00542807796693807,0.005146099890733495,0.004793627295477777,0.004405907440696486,0.004335412921645342,0.0035247259525571888,0.003313242395403757,0.004969863593105636,0.0032427478763526136,0.003806704028761764,0.003066511578724754,0.0023615663882133164,0.0028902752810968948,0.002714038983469035,0.002079588312008741,0.0017271157167530224,0.0023968136477388884,0.001233654083395016,0.001550879419125163,0.0011631595643438722,0.000951676007190441,0.0011631595643438722,0.0010574177857671566,0.0011279123048183004,0.0008811814881392972,0.00021148355715343132,0.00010574177857671566
ratio,0.32578882425524414,0.10594041953111229,0.09081614665961572,0.05126035607262471,0.04466772430812621,0.03211704565485634,0.022280980081085845,0.01900229155649568,0.018015159527586814,0.014771725718314825,0.017204301075268817,0.016992772783359776,0.012374405076679007,0.012021857923497269,0.00973030142781597,0.011422527763088313,0.010082848580997708,0.008496386391679888,0.008848933544861626,0.009589282566543275,0.007791292085316411,0.008214348669134498,0.008531641106998061,0.008954697690816147,0.006768905341089371,0.007826546800634585,0.0064516129032258064,0.007262471355543804,0.00694517891768024,0.006169575180680416,0.005958046888771373,0.005252952582407897,0.00500616957518068,0.004970914859862507,0.005147188436453376,0.004512603560726247,0.004653622421998942,0.004230565838180857,0.0035254715318173806,0.003419707385862859,0.0033491979552265115,0.003948528115635466,0.0027851225101357307,0.003631235677771902,0.0022210470650449498,0.0029966508020447735,0.001621716904635995,0.003102414947999295,0.001797990481226864,0.0018684999118632117,0.0015159527586814736,0.001833245196545038,0.001621716904635995,0.0009518773135906928,0.000916622598272519,0.0010576414595452142,0.0007403490216816499,0.0007403490216816499,0.00014101886127269522,0.00014101886127269522
ratio,0.331323044650884,0.08791579262810909,0.09068774348216961,0.05064429127959245,0.05330386574767756,0.027682049745280192,0.026108780341624213,0.023411747078213963,0.0156577764459095,0.0156577764459095,0.01502097692538208,0.011012885825591848,0.016594246329038057,0.011687144141444412,0.011275097392867845,0.010638297872340425,0.010413545100389571,0.008652981720107882,0.010638297872340425,0.008278393766856459,0.008278393766856459,0.008840275696733593,0.0074917590650284685,0.008690440515433023,0.009065028468684446,0.0074917590650284685,0.0064054540005993406,0.008915193287383877,0.0055439017081210665,0.006442912795924483,0.003933173509139946,0.0056562780940964934,0.00543152532214564,0.00528169014084507,0.005244231345519928,0.004869643392268505,0.004682349415642793,0.0045699730296673655,0.004008091099790231,0.003371291579262811,0.0032214563979622414,0.0037458795325142342,0.0039706323044650885,0.0032214563979622414,0.00239736290080911,0.002622115672759964,0.0032214563979622414,0.0022475277195085405,0.0019103985615822594,0.0020227749475576866,0.0025846568774348217,0.0014983518130056938,0.0013859754270302666,0.000973928678453701,0.0011237638597542702,0.0012361402457296974,0.0006742583158525622,0.0008240934971531315,0.00014983518130056938,0.00014983518130056938
ratio,0.3225296962916653,0.13247342963377315,0.09295515119607779,0.04553979796650324,0.04419071435622388,0.029877266295942877,0.021947287025764206,0.01483991971307295,0.017505182455332172,0.013984403277286039,0.010726859925635879,0.011055904708630845,0.009805534533249975,0.009542298706854004,0.011878516666118258,0.013457931624494093,0.012141752492514231,0.008357737488072127,0.008522259879569609,0.00842354644467112,0.007403507617386726,0.00822611957487414,0.008851304662564575,0.007765456878681188,0.008752591227666086,0.007765456878681188,0.006153137442005857,0.0063505643118028365,0.008390641966371622,0.006877035964594782,0.004540818005330525,0.004968576223223981,0.004738244875127505,0.004902767266624987,0.004738244875127505,0.004771149353427002,0.0052647165279194495,0.004047250830838077,0.0031259254384521733,0.0033562567865486493,0.004869862788325491,0.0032575433516501594,0.002928498568655194,0.003224638873350663,0.0029614030469546906,0.00200717317626929,0.002829785133756704,0.00306011648185318,0.0017768418281728143,0.0015465104800763383,0.0022704090026652627,0.0014477970451778487,0.001579414958375835,0.000987134348984897,0.0011845612187818763,0.0009542298706854003,0.0010200388272843934,0.000987134348984897,0.00019742686979697937,0.0001645223914974828
ratio,0.3492486827554804,0.1219345605932479,0.09597996487347947,0.043095036752748325,0.041566382618877254,0.025661874715410135,0.021466206986274636,0.014668574773954335,0.014050608209197945,0.013432641644441553,0.012717101411565733,0.008814154686788525,0.014310804657516425,0.009334547583425487,0.01161126650621219,0.008684056462629285,0.011253496389774279,0.01222923307096858,0.009204449359266245,0.0077083197814349835,0.008066089897872894,0.008553958238470044,0.008293761790151564,0.009269498471345866,0.005106355298250179,0.007513172445196123,0.006277239315683341,0.006277239315683341,0.003350029272100436,0.006017042867364861,0.008586482794509855,0.005203928966369609,0.004748585181812268,0.004878683405971508,0.004683536069732648,0.004683536069732648,0.004748585181812268,0.004000520392896637,0.004553437845573408,0.004033044948936447,0.0030898328237819552,0.0038053730566577765,0.002276718922786704,0.002829636375463475,0.003219931047941196,0.0020490470305080336,0.002471866259025564,0.0021140961425876537,0.002309243478826514,0.0014961295778312626,0.001170884017433162,0.0013660313536720224,0.0010733103493137319,0.0010733103493137319,0.0010082612372341118,0.0009757366811943016,0.0006830156768360112,0.0009432121251544916,0.00013009822415924023,9.757366811943016e-05
ratio,0.29781967379878604,0.11939235699026822,0.09114645145976738,0.047641653385778714,0.04913363399003086,0.02817808823030755,0.023091790715811602,0.01851412295276525,0.021023363059916585,0.016208334746193754,0.013224373537689465,0.01366518598894578,0.011766301583533959,0.014139907090298736,0.014072089790105456,0.01169848428334068,0.011291580482181004,0.008070258723000238,0.009528330677155743,0.007561628971550643,0.008273710623580075,0.008477162524159913,0.008239801973483436,0.008917974975416229,0.009901325828218779,0.008477162524159913,0.006544369468651453,0.006510460818554813,0.012410565935370113,0.0075955376216472826,0.006917364619714489,0.005527109965752263,0.0057983791665253805,0.005221932114882507,0.0045437591129497135,0.005188023464785867,0.006001831067105219,0.0044081245125631545,0.0035264996100505238,0.004204672611983317,0.003323047709470686,0.0034586823098572447,0.0035604082601471635,0.0025770574073446136,0.0022718795564748567,0.003187413109084127,0.0020006103557017397,0.0023396968566681362,0.0017293411549286224,0.002712692007731172,0.0011189854531891085,0.0014919806042521448,0.0011189854531891085,0.0010172595028991895,0.0012885287036723068,0.0011868027533823878,0.000678173001932793,0.000779898952222712,0.00013563460038655862,0.00016954325048319826
ratio,0.28546852863792754,0.12932604735883424,0.08770154489644472,0.0553531673750253,0.04938271604938271,0.030358227079538554,0.0216555353167375,0.020205086689603993,0.016562099440059368,0.013964784456587736,0.014504486271335087,0.014099709910274573,0.012919112190514741,0.014538217634756797,0.010490454024151656,0.010659110841260203,0.012210753558658841,0.012885380827093031,0.009849558119139176,0.00752209404304122,0.007893139040680024,0.007994333130945153,0.007994333130945153,0.007319705862510963,0.006611347230655063,0.006881198138028739,0.008365378128583957,0.008264184038318828,0.010321797207043109,0.007285974499089253,0.006274033596437968,0.004924779059569588,0.0049922417864130065,0.005025973149834716,0.0049922417864130065,0.0049922417864130065,0.005633137691425487,0.004148957700870269,0.00408149497402685,0.00411522633744856,0.005531943601160359,0.0038453754300748835,0.0047898536058827495,0.003912838156918302,0.0025635836200499224,0.00205761316872428,0.0021250758955676987,0.002192538622411118,0.0016191054442420564,0.002192538622411118,0.0016528368076637657,0.0013492545368683803,0.0016528368076637657,0.0022937327126762463,0.0011468663563381231,0.0009444781758078661,0.0005059704513256426,0.0015516427173986372,0.00013492545368683803,0.00016865681710854754
ratio,0.29893178284091676,0.123588668785072,0.10185247785815699,0.04502738151578663,0.045094990196741264,0.03245216685822459,0.026468798593739438,0.01582043134338449,0.013183692786153741,0.015313366236224731,0.013116084105199108,0.011425867081333243,0.012811845040903252,0.012778040700425935,0.013014671083767155,0.011662497464674465,0.010749780271786897,0.012439997295652762,0.009127171928875667,0.010141302143195186,0.00909336758839835,0.00848488945980664,0.008822932864579813,0.009059563247921032,0.008214454735988102,0.007741193969305659,0.007774998309782976,0.006490433371644919,0.00760597660739639,0.006017172604962477,0.006287607328781015,0.004935433709688324,0.004901629369211007,0.005205868433506862,0.004935433709688324,0.004597390304915151,0.004529781623960516,0.004124129538232709,0.004394564262051247,0.00398891217632344,0.00398891217632344,0.003312825366777094,0.0033804340477317286,0.003549455750118315,0.0025353255357987966,0.003312825366777094,0.0024001081738895275,0.002264890811980258,0.0016902170238658643,0.0015549996619565953,0.002095869109593672,0.0013521736190926915,0.0012169562571834223,0.0011155432357514705,0.0011493475762287878,0.0009803258738422013,0.0007436954905009803,0.0008113041714556149,0.00016902170238658644,0.00016902170238658644
ratio,0.30303657694962044,0.12964113181504486,0.08906142167011732,0.04572118702553485,0.05062111801242236,0.028985507246376812,0.021532091097308487,0.017839889579020014,0.015044858523119393,0.013906142167011732,0.015044858523119393,0.015562456866804693,0.01466528640441684,0.016080055210489993,0.011456176673567978,0.010006901311249138,0.011076604554865425,0.00986887508626639,0.010248447204968944,0.00831608005521049,0.00748792270531401,0.008764665286404417,0.008661145617667357,0.00810904071773637,0.007142857142857143,0.0073153899240855766,0.007971014492753623,0.006211180124223602,0.007763975155279503,0.00676328502415459,0.004209799861973775,0.005037957211870256,0.005037957211870256,0.004865424430641822,0.004761904761904762,0.004968944099378882,0.004623878536922015,0.004140786749482402,0.004658385093167702,0.003243616287094548,0.003795721187025535,0.004140786749482402,0.003381642512077295,0.0032091097308488614,0.0032781228433402345,0.001932367149758454,0.003485162180814355,0.0023464458247066944,0.0030710835058661147,0.002173913043478261,0.0018633540372670807,0.001518288474810214,0.001069703243616287,0.0010351966873706005,0.0012422360248447205,0.0010351966873706005,0.0008971704623878537,0.0007246376811594203,0.0001725327812284334,0.0001725327812284334
ratio,0.3055679593308831,0.12520179988321367,0.0885515061999794,0.04705801531961667,0.04582145433311579,0.029746161508604405,0.026105176381685156,0.01937278878851372,0.014976127503177275,0.01549136124755264,0.016350084154844916,0.011816027204341703,0.014014357847009927,0.013224332772301034,0.012640401195342287,0.010579466217840828,0.013327379521176106,0.01205646961838354,0.009205509566173187,0.008484182324047676,0.008071995328547384,0.007659808333047092,0.009136811733589805,0.00827808882629753,0.011197746711091265,0.007075876756088346,0.008140693161130766,0.006457596262837907,0.004156218871294611,0.0060454092673376154,0.005530175522962251,0.005117988527461958,0.005014941778586885,0.005598873355545633,0.00446535911791983,0.004808848280836739,0.004327963452753066,0.004190567787586302,0.003400542712877409,0.003915776457252774,0.0032974959640023355,0.003915776457252774,0.0038814275409610826,0.003503589461752482,0.0023357263078349877,0.002850960052210353,0.002267028475251606,0.002782262219626971,0.001683096898292859,0.001683096898292859,0.00137395665166764,0.001442654484251022,0.0012365609865008758,0.00103046748875073,0.0012709099027925668,0.001133514237625803,0.000858722907292275,0.000893071823583966,0.000171744581458455,0.00020609349775014597
ratio,0.33664462653041854,0.11272106045746465,0.09073365180802936,0.048340662469549815,0.04052643234521813,0.02670125597140055,0.021386314024486697,0.018665569932614128,0.018633933373406308,0.013508810781739378,0.01366699357777848,0.011705526906893606,0.015248821538169508,0.016166281755196306,0.010408427979372963,0.009427694643930526,0.010882976367490272,0.00901641937422886,0.008288778512448986,0.00794077636116296,0.009965516150463476,0.008098959157202063,0.008763326900566295,0.008225505394033345,0.007592774209876934,0.007561137650669113,0.007719320446708216,0.007023316144136164,0.005726217216615521,0.006074219367901547,0.007213135499383087,0.004682210762757442,0.004935303236420007,0.00452402796671834,0.00455566452592616,0.004334208611471416,0.004081116137808852,0.003986206460185391,0.0042392989338479545,0.004017843019393211,0.004429118289094878,0.003195292479989876,0.0025941978550412855,0.0031003828023664147,0.0026258344142491064,0.0028472903287038503,0.0024043784997943626,0.002214559144547439,0.0017716473156379512,0.0019614666708848744,0.0012970989275206428,0.0013920086051441044,0.0009807333354424372,0.0009807333354424372,0.00113891613148154,0.001360372045936284,0.0007909139801955139,0.0006960043025720522,0.00015818279603910278,0.00012654623683128224
