,GPU/MatMul,GPU/SegmentSum,GPU/Mul,GPU/ResourceApplyAdam,GPU/Slice,GPU/ConcatV2,GPU/RealDiv,GPU/Softmax,GPU/AddN,GPU/GatherV2,GPU/Relu,GPU/Sum,GPU/UnsortedSegmentSum,GPU/Sub,GPU/RandomUniform,GPU/AssignSubVariableOp,GPU/Add,GPU/ReadVariableOp,GPU/Floor,GPU/LeakyReluGrad,GPU/LeakyRelu,GPU/ReluGrad,GPU/Reshape,GPU/Const,GPU/unknown,GPU/Shape,GPU/VarHandleOp,GPU/SparseSoftmaxCrossEntropyWithLogits,GPU/BroadcastGradientArgs,GPU/Cast,GPU/NoOp,GPU/Snapshot,GPU/DynamicStitch,GPU/ShapeN,GPU/Mean,GPU/AssignAdd,GPU/ConcatOffset,GPU/Unpack,GPU/Maximum,GPU/MEMCPYHtoD,MEMCPY/MEMCPYHtoD,GPU/MEMCPYDtoH,MEMCPY/MEMCPYDtoH,GPU/StridedSlice,GPU/FloorDiv,GPU/Size,MEMCPY/AssignSubVariableOp,CPU/_Arg,GPU/AssignVariableOp,GPU/VariableV2,GPU/ExpandDims,GPU/Tile,CPU/NoOp,CPU/_Retval
ratio,0.4534412062960187,0.11919668444953926,0.08498302543979543,0.026255456108637186,0.026035007274811516,0.02301485825139985,0.022353511749922842,0.022419646400070544,0.018187028790617697,0.017768176006348925,0.01474802698293726,0.013998500947929985,0.014549623032494158,0.013359199329835545,0.013315109563070412,0.012168775627176932,0.012521493761298002,0.010868127507605485,0.008950222653322164,0.00826683126846259,0.00798024778448922,0.007208676866099379,0.005709624796084829,0.0057316696794673955,0.005908028746527931,0.005158502711520656,0.0039019443587143426,0.0038798994753317757,0.004012168775627177,0.0018297253207530532,0.0016092764869273842,0.0013006481195714475,0.001146333935893479,0.0007936158017724087,0.0007495260350072748,0.0007495260350072748,0.000705436268242141,0.0007495260350072748,0.00041885278426877123,0.000462942551033905,0.000462942551033905,0.0004408976676513381,0.0004408976676513381,0.0003527181341210705,0.0003306732507385036,0.00022044883382566906,0.00024249371720823598,0.0002645386005908029,0.00019840395044310217,0.00017635906706053525,0.00011022441691283453,0.00013226930029540144,0.00015431418367796836,6.613465014770072e-05
ratio,0.4697528793469753,0.043833165604383315,0.0960080509896008,0.027127362182712736,0.026456446382645646,0.02934138432293414,0.024712065302471206,0.02629989936262999,0.018986917141898693,0.020373476462037347,0.016996533601699653,0.014939058481493905,0.014871966901487196,0.013753773901375378,0.015140333221514033,0.015431063401543106,0.013999776361399978,0.016437437101643745,0.011204293861120429,0.008319355920831936,0.010309739461030974,0.007849714860784972,0.005836967460583696,0.00693279660069328,0.005769875880576988,0.008185172760818517,0.005971150620597115,0.004137314100413732,0.005277870960527787,0.0021022028402102205,0.0015207424801520742,0.002214022140221402,0.001095829140109583,0.0010287375601028739,0.0008721905400872191,0.0008050989600805099,0.0007156435200715643,0.0006261880800626188,0.0005143687800514369,0.0004696410600469641,0.0004696410600469641,0.00044727720004472774,0.00044727720004472774,0.00038018562003801855,0.0003130940400313094,0.00026836632002683665,0.00029073018002907303,0.0002460024600246002,0.00022363860002236387,0.00022363860002236387,0.0001565470200156547,0.00011181930001118193,0.00013418316001341833,6.709158000670916e-05
ratio,0.4403974218967474,0.13138904948502172,0.08100468940707908,0.025866683796920836,0.02503158390612621,0.022975953405708658,0.021284340806406715,0.022333568874328174,0.018136656602642343,0.018158069420355024,0.016787649086743326,0.014860495492601872,0.014988972398877969,0.013639964882978951,0.012590736815057494,0.011734224106550182,0.01111325239288238,0.011562921564848718,0.009207511616453608,0.008265347637095565,0.007751440011991178,0.007280358022312156,0.006081240230401919,0.006423845313804843,0.006081240230401919,0.005802873600137042,0.004967773709342412,0.004839296803066316,0.004453866084238025,0.001927153594141453,0.0015203100576004797,0.0014560716044624313,0.0010706408856341405,0.0010492280679214579,0.0008993383439326781,0.0008350998907946296,0.0007494486199438984,0.0006637973490931672,0.00044966917196633904,0.00044966917196633904,0.00044966917196633904,0.00042825635425365626,0.00042825635425365626,0.00040684353654097343,0.0003854307188282906,0.0003211922656902422,0.00023554099483951094,0.0002783666302648766,0.00025695381255219375,0.00021412817712682813,0.0001713025417014625,0.00012847690627609687,0.00014988972398877968,6.423845313804844e-05
ratio,0.417955806521185,0.1277571907534851,0.08779875693586651,0.02756700586240025,0.029194361116012785,0.025508303433131384,0.024057408387741896,0.02009685704762465,0.020175283806834893,0.019312589455522226,0.016606866262768857,0.018920455659471012,0.016273552536125325,0.015371644805207536,0.011960080779561986,0.01113659980785444,0.01113659980785444,0.010822892771013469,0.009195537517400936,0.010352332215752014,0.0071368350881320704,0.008823010411152285,0.00833284316608827,0.005960433699978432,0.005489873144716977,0.005999647079583554,0.0040781914789326116,0.0035095974746583536,0.004195831617747976,0.0016665686332176539,0.0015685351842048506,0.0013528615963766836,0.0010195478697331529,0.0010195478697331529,0.0009999411799305924,0.0008823010411152286,0.0009411211105229104,0.0011175813187459561,0.0004509538654588946,0.000372527106248652,0.000372527106248652,0.00039213379605121265,0.00039213379605121265,0.00039213379605121265,0.0004117404858537733,0.000372527106248652,0.0002548869674332882,0.00021567358782816697,0.0003529204164460914,0.00019606689802560633,0.0001764602082230457,0.00015685351842048507,9.803344901280316e-05,9.803344901280316e-05
ratio,0.45639177070511694,0.09194214876033058,0.09018375241779497,0.027628802532090734,0.027430982943555476,0.023452611218568665,0.023232811675751714,0.0214963952874978,0.019562159310708635,0.01899068049938456,0.016792685071215053,0.017078424476877088,0.015210128362933005,0.014616669597327237,0.012880253209073326,0.012045014946368912,0.011715315632143486,0.010770177598030596,0.009165640935466854,0.008791981712678037,0.008220502901353965,0.007780903815720063,0.006813785827325479,0.005934587656057675,0.0054949885704237734,0.005516968524705469,0.005890627747494285,0.004110251450676982,0.004593810444874275,0.001868296113944083,0.0026595744680851063,0.001428697028310181,0.0012528573940566205,0.0008352382627044135,0.0013187972569017057,0.0008352382627044135,0.0007253384912959381,0.0006374186741691577,0.00046157903991559697,0.00043959908563390187,0.00043959908563390187,0.00043959908563390187,0.00043959908563390187,0.0003736592227888166,0.00039563917707051167,0.00021979954281695093,0.0002637594513803411,0.00024177949709864604,0.00024177949709864604,0.00019781958853525583,0.00015385967997186566,0.00010989977140847547,8.791981712678038e-05,0.00019781958853525583
ratio,0.45707595104493437,0.11010471435514514,0.08648875535722175,0.026200680422392084,0.02571466442804754,0.02575884770026068,0.02178235320107807,0.02211372774267662,0.018070958335174303,0.018026775062961162,0.01656872707992754,0.014713029646975654,0.015088587460787346,0.013497989661114302,0.012923607122343481,0.012150399858613528,0.011841116953121547,0.010228427517341935,0.009344762073079133,0.00828436353996377,0.00795298899836522,0.007356514823487827,0.005500817390535943,0.005456634118322803,0.005743825387708214,0.0057880086599213535,0.00430786904078116,0.0041311359519285995,0.003777669774223479,0.0018556974329518843,0.0014580479830336235,0.0012813148941810632,0.0010824901692219327,0.0008615738081562321,0.000839482172049662,0.0007732072637299519,0.0007290239915168118,0.0006185658109839615,0.00039764944991826093,0.00044183272213140103,0.00044183272213140103,0.0004639243582379711,0.0004639243582379711,0.0003755578138116909,0.00030928290549198074,0.0002430079971722706,0.00030928290549198074,0.0002430079971722706,0.00019882472495913047,0.00015464145274599037,0.00013254981663942032,0.00011045818053285026,0.00013254981663942032,8.836654442628021e-05
ratio,0.44598486802510534,0.11828303671223454,0.08507437021752214,0.026523944630728227,0.025255781961998108,0.024890379159143668,0.022354053821683432,0.021945662453787294,0.01848508296793053,0.018442094402888833,0.01850657725045138,0.014723583526781875,0.014594617831656779,0.013541397988135155,0.01298254664259307,0.011778866821425501,0.011069555498237469,0.011091049780758318,0.009006104376235922,0.008167827357922793,0.00827529877052704,0.00748001031725561,0.006168859083483793,0.005975410540796148,0.00593242197575445,0.006082881953400395,0.004685753589545181,0.004019430831398848,0.003868970853752902,0.002041956839480698,0.0015260940589803113,0.001418622646376064,0.0011177026910841716,0.0009027598658756771,0.0009027598658756771,0.0009027598658756771,0.000666322758146333,0.0006448284756254836,0.00038689708537529015,0.00047287421545868797,0.00047287421545868797,0.00042988565041698906,0.00042988565041698906,0.00047287421545868797,0.0003224142378127418,0.00021494282520849453,0.00025793139025019347,0.00025793139025019347,0.00023643710772934399,0.00023643710772934399,0.00017195426016679562,0.00012896569512509673,0.00010747141260424727,8.597713008339781e-05
ratio,0.44503034738065517,0.12907322112694244,0.08277732340407215,0.02554775945934312,0.026753045499548017,0.022039516163746716,0.020769661228530842,0.022276268778786967,0.01790710688304421,0.0172829408979381,0.016787912702853944,0.014958460677542938,0.015195213292583186,0.01416211097240756,0.012440273772114846,0.011471740346950195,0.012031337437045327,0.01121346476690629,0.008781369721492833,0.008759846756489173,0.007812836296328183,0.008350910421419654,0.005617493865954974,0.005574447935947656,0.0058972924110025395,0.005423787180922044,0.003895656665662262,0.003960225560673238,0.004089363350695192,0.0017864060953036891,0.0015281305152597823,0.001355946795230511,0.0011622401101975808,0.0008178726701390383,0.0007963497051353795,0.0008178726701390383,0.0006456889501097671,0.0005595970900951316,0.00036589040506220135,0.00043045930007317806,0.00043045930007317806,0.00043045930007317806,0.00043045930007317806,0.0007102578451207438,0.00032284447505488353,0.00025827558004390687,0.0002797985450475658,0.00025827558004390687,0.00019370668503293013,0.00015066075502561234,0.00010761482501829452,8.609186001463561e-05,0.00012913779002195344,6.456889501097672e-05
ratio,0.4480773808235778,0.11782398892086643,0.0851924783069699,0.027568000346222924,0.025469023867742843,0.023456603120334107,0.02060026399497977,0.022093350355960443,0.018046869928375134,0.01796031419730379,0.016012810248198558,0.01469283534936057,0.014411529223378704,0.01659706143293013,0.014606279618289225,0.01190141302230974,0.011685023694631381,0.011122411442667648,0.009196546426330254,0.008460822712223834,0.00815787765347413,0.007508709670439054,0.006058901174994049,0.0058208729145478545,0.005885789712851362,0.005388094259191137,0.003916646830978296,0.004046480427585312,0.0037868132343712806,0.002207171142319261,0.0014065306299093328,0.0014930863609806764,0.0011468634366953022,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0006708069158029126,0.0006275290502672408,0.00041113972258888194,0.0004327786553567178,0.0004327786553567178,0.0004327786553567178,0.0004327786553567178,0.00041113972258888194,0.00034622292428537424,0.0002380282604461948,0.0002813061259818666,0.0002380282604461948,0.0002380282604461948,0.000194750394910523,0.00012983359660701535,0.00012983359660701535,8.655573107134356e-05,6.491679830350768e-05
ratio,0.44371572949145255,0.1228900118266853,0.08747446511127836,0.026706805719815072,0.026685302655628428,0.024061928824857543,0.02135254273734007,0.021266530480593484,0.017331469734437156,0.017783034082356736,0.016191807332544886,0.014837114288786151,0.0142135254273734,0.014364046876679927,0.013073863025481131,0.01206321900870874,0.011891194495215569,0.010579507579830125,0.008880765509085044,0.00834318890441888,0.007891624556499301,0.007805612299752715,0.0061068702290076335,0.005913342651327814,0.005676808945274702,0.00593484571551446,0.004623158800129018,0.0036985270401032147,0.004150091388022793,0.001655735942371788,0.001483711428878615,0.001483711428878615,0.0011826685302655628,0.0009676378883990968,0.0008816256316525105,0.0007526072465326309,0.0009031286958391571,0.0006235888614127514,0.00040855821954628534,0.00038705515535963876,0.00038705515535963876,0.0004300612837329319,0.0004300612837329319,0.00034404902698634553,0.0005375766046661649,0.00030104289861305236,0.00032254596279969894,0.00021503064186646596,0.00019352757767981938,0.00015052144930652618,0.00015052144930652618,0.0001290183851198796,0.00010751532093323298,6.45091925599398e-05
ratio,0.4228644368655139,0.12333712279861983,0.09082749955124753,0.02822154410738148,0.03039550050858613,0.023016015476974013,0.022238177865533816,0.02018388878916612,0.02038333433056104,0.018269211591774866,0.017092482897544826,0.018348989808332834,0.01633458984024412,0.014858692833921697,0.011607730509184467,0.011488063184347514,0.012026566146113804,0.010211611719420012,0.008815492929655557,0.009513552324537785,0.00739942958575161,0.008576158279981651,0.00811743353477333,0.006422146432916492,0.005385029617662897,0.005345140509383913,0.0041285227068748875,0.0042880791399908256,0.003909132611340473,0.0020542890763676977,0.002193900955344143,0.0014360078980434393,0.0012365623566485172,0.0009972277069746106,0.0009972277069746106,0.001116895031811564,0.0007778376114401963,0.0007379485031612118,0.00043878019106882867,0.00045872474520832087,0.00045872474520832087,0.0003988910827898442,0.0003988910827898442,0.00045872474520832087,0.0004188356369293364,0.0002991683120923832,0.00023933464967390653,0.0002991683120923832,0.0002991683120923832,0.0001795009872554299,0.0001795009872554299,0.0001396118789764455,0.00011966732483695327,5.983366241847663e-05
ratio,0.43681852759699097,0.12072098723691996,0.08547460062547545,0.02594877863240639,0.024913363198377145,0.02423717352717437,0.022462175640267094,0.02174372411461415,0.017707717014622603,0.017813371650748033,0.015552362437663765,0.015193136674837291,0.014242244949708393,0.020222297354407913,0.01563688614656411,0.01212915222719973,0.011537486264897303,0.01181218831882343,0.008938382216211647,0.009530048178514073,0.007522610092130843,0.007839574000507141,0.00684642042092807,0.006613980221452117,0.005663088496323219,0.005578564787422872,0.003972614318316288,0.0039937452455413745,0.003782435973290508,0.00238779477643479,0.001690474178006931,0.0013735102696306313,0.0012467247062801115,0.0009086298706787254,0.0008663680162285521,0.0007818443073282056,0.0007818443073282056,0.0006127968895275125,0.0005282731806271659,0.000464880398951906,0.000464880398951906,0.00042261854450173275,0.00042261854450173275,0.0004014876172766461,0.0003380948356013862,0.00021130927225086637,0.00025357112670103965,0.00025357112670103965,0.000232440199475953,0.00019017834502577972,0.00042261854450173275,0.00012678556335051982,0.00010565463612543319,6.339278167525991e-05
ratio,0.424072103900275,0.13748318846979946,0.08651665094244937,0.027922195234558484,0.02944777887066664,0.024168456550976575,0.022422064757010658,0.019932954613886826,0.020153762771744584,0.01834715057109019,0.0150350282032238,0.01728325671959371,0.015878113896862518,0.014212015978481242,0.012024007868799808,0.01098018748619949,0.011381656864122689,0.009233795692233576,0.008410783467491018,0.009615191601260615,0.0075476243049561395,0.008691812032037257,0.008009314089567818,0.004958146817351507,0.005178954975209266,0.004978220286247666,0.004115061123712789,0.0038541060280627096,0.0035530039946203105,0.0016660979183812754,0.0019872734207198347,0.0012044081337695967,0.0014452897605235161,0.001144187727081117,0.0008230122247425577,0.0007627918180540779,0.0006624244735732782,0.0006022040668847983,0.00042154284681935884,0.0004416163157155188,0.0004416163157155188,0.0004014693779231989,0.0004014693779231989,0.00028102856454623925,0.00034124897123471906,0.00028102856454623925,0.00026095509565007927,0.00024088162675391935,0.00024088162675391935,0.00012044081337695968,0.00016058775116927957,0.00014051428227311962,8.029387558463978e-05,4.014693779231989e-05
ratio,0.450638085092506,0.11711633367393526,0.08552731699893472,0.027262647563971565,0.02676261495314912,0.024262451899036894,0.021957953779594322,0.0210883318477292,0.01887079592147314,0.018283801117464183,0.014240059134291367,0.015370567645716026,0.015414048742309281,0.014761832293410439,0.012631258560340891,0.011913820466552167,0.011261604017653325,0.01043546318238146,0.008783181511837728,0.008370111094201795,0.0082179272561254,0.007696154097006327,0.005804726395199687,0.005696023653716547,0.005826466943496315,0.005456877622453639,0.0038915581450964195,0.004087223079766071,0.003674152662130139,0.00221753592625606,0.0020436115398830357,0.0013913950909841947,0.0009348435767550057,0.0007609191903819814,0.000978324673348262,0.0008261408352718655,0.0006956975454920974,0.0005869948040089571,0.0003695893210426767,0.00041307041763593275,0.00041307041763593275,0.0004348109659325608,0.0004348109659325608,0.00028262712785616454,0.00030436767615279255,0.0002608865795595365,0.0002608865795595365,0.0002608865795595365,0.00017392438637302434,0.00015218383807639628,0.00015218383807639628,0.00015218383807639628,0.00013044328977976824,6.522164488988412e-05
ratio,0.44069599251255,0.1367097762273462,0.08112822258146857,0.02605717689100655,0.025036160980175276,0.024142772058197908,0.021739130434782608,0.021186080149749,0.018059218922828215,0.01769760912107547,0.015315238662469156,0.014443120905300774,0.01446439207010976,0.013145579851952693,0.013273206840806602,0.012209648600357356,0.011294988513571002,0.011103548030290138,0.008487194758784991,0.008104313792223263,0.008040500297796307,0.007210924870245895,0.005615587509572024,0.006317535948268527,0.005615587509572024,0.0057219433336169485,0.004339317621032928,0.004084063643325108,0.003998978984089169,0.0019144048328086445,0.0016166085254828554,0.001403896877393006,0.001042287075640262,0.0008721177571683825,0.0008508465923593976,0.0007657619331234578,0.0011699140644941717,0.0006168637794605633,0.0004254232961796988,0.00040415213137071386,0.00040415213137071386,0.0004254232961796988,0.0004254232961796988,0.00040415213137071386,0.0003190674721347741,0.00025525397770781926,0.00023398281289883433,0.0002765251425168042,0.00025525397770781926,0.00019144048328086446,0.0001488981536628946,0.00012762698885390963,0.0001488981536628946,6.381349442695482e-05
ratio,0.4373731393775372,0.13694604194857915,0.08159252368064952,0.025498985115020297,0.024462956698240865,0.02433609607577808,0.021376014884979703,0.020699424898511502,0.01795077807848444,0.017697056833558863,0.015265561569688769,0.0146101150202977,0.014419824086603519,0.01378552097428958,0.015054127198917456,0.011544316644113668,0.012686062246278756,0.011206021650879567,0.009091677943166442,0.007949932341001354,0.008097936400541272,0.00723105548037889,0.005772158322056834,0.005962449255751015,0.005920162381596752,0.005624154262516915,0.0040595399188092015,0.004397834912043302,0.004503552097428958,0.0023469215155615696,0.0015223274695534506,0.0013743234100135318,0.0012474627875507442,0.0008245940460081191,0.0008457374830852503,0.0007823071718538565,0.0006977334235453315,0.0006131596752368065,0.0004651556156968877,0.00044401217861975644,0.00044401217861975644,0.0004228687415426252,0.0004228687415426252,0.0004017253044654939,0.0004017253044654939,0.0002537212449255751,0.00027486468200270636,0.00023257780784844385,0.00023257780784844385,0.00016914749661705008,0.0001480040595399188,0.0001480040595399188,8.457374830852504e-05,8.457374830852504e-05
ratio,0.42657832579366667,0.11761879979182513,0.09073621842347572,0.02834380879939149,0.03052564153889267,0.023719924736778895,0.02271908403058569,0.019956763681492455,0.02097762120180952,0.018775771648184475,0.016653989351054888,0.018415468993954923,0.016193602626206012,0.015472997317746907,0.01207013891669002,0.010989230954001361,0.011609752191841146,0.011149365466992274,0.008687297329756996,0.009588053965330879,0.007346170783458105,0.008447095560270627,0.00816686016253653,0.006445414147884223,0.00524440530045238,0.006105128307778534,0.004183514151887586,0.0037431442411625764,0.003943312382401217,0.0016613955722807158,0.001721446014652308,0.001281076103927299,0.0012610592898034349,0.0011609752191841147,0.0009608070779454742,0.0009207734496977461,0.0008206893790784259,0.0007005884943352416,0.0005204371672204652,0.00040033628247728093,0.00040033628247728093,0.00040033628247728093,0.00040033628247728093,0.0005004203530966011,0.000440369910725009,0.0003402858401056888,0.00024020176948636856,0.00024020176948636856,0.0005404539813443292,0.0001801513271147764,0.00016013451299091237,0.00016013451299091237,0.00012010088474318428,6.005044237159214e-05
ratio,0.46720548505006015,0.09053965082752514,0.08729311871410085,0.02708470497423207,0.02622199014688855,0.023747360773718983,0.02304356709878085,0.02261220968510909,0.019229459441051602,0.018911617136240833,0.017572138851681157,0.015165618543828184,0.014961291347878403,0.013531000976229937,0.013553703998002134,0.012236928735214658,0.012441255931164437,0.011169886711921357,0.0096487842531841,0.008559039208118601,0.008173087837991236,0.007560106250141894,0.005607646377732876,0.005448725225327491,0.005948191704315845,0.005539537312416283,0.004131949962540014,0.0040638408972234205,0.0042454650714010035,0.0021340840465866005,0.0017027266329148409,0.0014529933934206644,0.001135151088609894,0.0008400118055713216,0.0007946057620269258,0.0007719027402547279,0.0006583876313937385,0.0006129815878493427,0.00038595137012736397,0.00047676345721615545,0.00047676345721615545,0.0004540604354439576,0.0004540604354439576,0.0003405453265829682,0.0003178423048107703,0.00027243626126637456,0.0002270302177219788,0.0002497332394941767,0.00018162417417758305,0.00018162417417758305,0.00013621813063318728,0.0001135151088609894,0.0001135151088609894,6.810906531659364e-05
ratio,0.4617373900919742,0.1005419505723088,0.08716184308169736,0.02687265285929524,0.02622051316647552,0.02478130832714925,0.0216555353167375,0.022172749555870383,0.01877712563808496,0.018394836852638916,0.015066675661696912,0.014526973846949561,0.01504418808608244,0.014167172637117992,0.012817918100249612,0.013020306280779869,0.011963390226899639,0.01137871326092334,0.01009692145089838,0.00852279115788527,0.007983089343137916,0.007533337830848456,0.005554431176774832,0.005576918752389305,0.006026670264678765,0.005756819357305089,0.004475027547280128,0.00411522633744856,0.0037329375520025188,0.0018214936247723133,0.0015741302930131103,0.0014616924149407453,0.0011693539319525962,0.0008545278733499742,0.0007870651465065551,0.0008095527221210282,0.0006746272684341901,0.0006071645415907711,0.0004272639366749871,0.00044975151228946006,0.00044975151228946006,0.00044975151228946006,0.00044975151228946006,0.00035980120983156806,0.00035980120983156806,0.00026985090737367606,0.0003373136342170951,0.00020238818053025704,0.00022487575614473003,0.00017990060491578403,0.00013492545368683803,8.995030245789202e-05,8.995030245789202e-05,8.995030245789202e-05
ratio,0.4263173926286933,0.11737232206315362,0.09081124987308356,0.028124682708904458,0.029688293227738857,0.024692862219514673,0.022479439537008834,0.020753375977256575,0.02063153619656818,0.018641486445324398,0.017443395268555182,0.017707381460046707,0.016468677023048026,0.014965986394557823,0.012691643821707788,0.010945273631840797,0.01187937861711849,0.010498527769316682,0.00899583714082648,0.010031475276677835,0.0073916133617626155,0.009219210072088537,0.008447558127728703,0.005381256980404102,0.005482790130977765,0.006010762513960808,0.0038176464615697027,0.00412224591329069,0.004020712762717027,0.0013605442176870747,0.0020509696415879786,0.0015636105188343995,0.0012590110671134125,0.0009747182455071581,0.0010153315057366231,0.0008528784648187633,0.0008122652045892984,0.0007107320540156361,0.0004467458625241141,0.0004061326022946492,0.0004061326022946492,0.0004061326022946492,0.0004061326022946492,0.0003249060818357194,0.0003655193420651843,0.0003249060818357194,0.0002030663011473246,0.0002030663011473246,0.00028429282160625445,0.0001624530409178597,0.00014214641080312722,0.00014214641080312722,6.091989034419738e-05,8.122652045892984e-05
ratio,0.41869492643919104,0.11220449516711307,0.09000038818368852,0.02695935716781181,0.02923023174566205,0.026377081635029696,0.023368658048988782,0.023116338651449866,0.01995264159000039,0.019350956872792206,0.01488684445479601,0.017545902721167655,0.01539148324987384,0.013159427040875742,0.013702884204805714,0.01348938317611894,0.013586429098249291,0.015255618958891347,0.010442141221225883,0.009588137106478786,0.008734132991731687,0.00836535848763635,0.007996583983541012,0.006890260471254998,0.005201661426186872,0.00700671557781142,0.00512402468848259,0.003920655254066224,0.005085206319630449,0.0020379643647373937,0.0016885990450681261,0.0018050541516245488,0.0011839602499902954,0.0007763673770428167,0.00093164085245138,0.0008345949303210279,0.0006599122704863942,0.0006793214549124646,0.0006793214549124646,0.00038818368852140835,0.00038818368852140835,0.00038818368852140835,0.00038818368852140835,0.00038818368852140835,0.0003687745040953379,0.00029113776639105626,0.00038818368852140835,0.00021350102868677458,0.0002523193975389154,0.00019409184426070418,0.00015527347540856334,0.00013586429098249293,9.704592213035209e-05,5.822755327821125e-05
ratio,0.4283019633295473,0.11842852506895993,0.09074314457244849,0.027847639136784032,0.029307966899237384,0.02397371410027584,0.022959597598572124,0.020363459354210613,0.021053058575369137,0.018477202661041702,0.020059224403699498,0.016996592568554274,0.016063605386986857,0.01462355995456758,0.011844880739899399,0.011256693168911244,0.011074152198604576,0.010181729677105306,0.008538860944345287,0.009431283465844556,0.007565309102709719,0.009086483855265294,0.008072367353561578,0.005760181729677106,0.005354535128995619,0.006145546000324517,0.0036711017361674507,0.00399561901671264,0.0036711017361674507,0.002170209313645952,0.0017848450429985396,0.0013386337822489049,0.0009735518416355671,0.0007910108713288982,0.0008315755313970469,0.0008315755313970469,0.0012169398020444588,0.0006895992211585267,0.0004462112607496349,0.0004462112607496349,0.0004462112607496349,0.0004056466006814863,0.0004056466006814863,0.0004056466006814863,0.00036508194061333766,0.0003042349505111147,0.00020282330034074314,0.00024338796040889178,0.0002636702904429661,0.00012169398020444589,0.00018254097030666883,0.00014197631023852021,8.112932013629726e-05,6.0846990102222946e-05
ratio,0.4474049945711184,0.1294028230184582,0.08230184581976113,0.026449511400651465,0.02499457111834962,0.02277958740499457,0.020760043431053202,0.022019543973941368,0.018523344191096636,0.01750271444082519,0.018349619978284472,0.014136807817589577,0.014136807817589577,0.013984799131378936,0.01231270358306189,0.012204125950054288,0.011400651465798045,0.010271444082519001,0.008968512486427795,0.008165038002171552,0.007665580890336591,0.007774158523344191,0.005602605863192183,0.005363735070575462,0.0060369163952225845,0.005515743756786102,0.004256243213897937,0.004039087947882736,0.003496199782844734,0.002193268186753529,0.0013897937024972857,0.0013029315960912053,0.0011074918566775244,0.0008034744842562432,0.0007383279044516829,0.0008251900108577633,0.0006731813246471227,0.0006297502714440825,0.0003474484256243214,0.00041259500542888166,0.00041259500542888166,0.00043431053203040176,0.00043431053203040176,0.000521172638436482,0.0003257328990228013,0.00021715526601520088,0.00041259500542888166,0.000260586319218241,0.00019543973941368078,0.0001737242128121607,0.0001302931596091205,0.00010857763300760044,6.514657980456026e-05,6.514657980456026e-05
ratio,0.44521194439677364,0.1310279732280762,0.08256821692122876,0.02670756821692123,0.025141582289342716,0.02308220353526686,0.022009610434185686,0.021687832503861335,0.01819117899433671,0.018470053200617814,0.013750643555860649,0.014951947829071563,0.014522910588639094,0.013343058177449803,0.012999828385103827,0.011648361077741549,0.011777072249871288,0.010275441908357646,0.008623648532692638,0.008194611292260168,0.008108803844173675,0.007508151707568217,0.005942165779989703,0.006242491848292432,0.0060494250900978205,0.005362965505405869,0.003990046336021967,0.004032950060065214,0.00407585378410846,0.0022738973742920886,0.0014158228934271495,0.0013085635833190322,0.0010940449631027973,0.0009224300669298095,0.0008795263428865625,0.0008151707568216922,0.0006864595846919513,0.0006221039986270808,0.000450489102454093,0.0004075853784108461,0.0004075853784108461,0.0004290372404324695,0.0004290372404324695,0.0003861335163892226,0.00034322979234597563,0.0002788742062811052,0.00023597048223785824,0.00021451862021623476,0.00023597048223785824,0.0001930667581946113,0.0001930667581946113,0.00012871117212974085,8.580744808649391e-05,6.435558606487042e-05
ratio,0.4446912674962797,0.11547005413332759,0.08527616623891993,0.026398084844824983,0.026182414217007784,0.024521750382815365,0.021092587400521924,0.02214937347682619,0.01880647874565963,0.018137899799426316,0.018288869238898355,0.01505380982164039,0.014622468566005995,0.01330687773632109,0.013242176547975932,0.011926585718291026,0.012401061099488861,0.011775616278818988,0.00890719692885026,0.008928763991631979,0.007850410852545993,0.007375935471348157,0.006426984708952488,0.006944594215713762,0.005823106951064335,0.00621131408113529,0.004874156188668665,0.004119308991308474,0.004076174865745034,0.0022429745292988548,0.0018116332736644596,0.0014665602691569435,0.0010136519507408287,0.0008842495740505101,0.0009058166368322298,0.0008626825112687904,0.000711713071796752,0.0006254448206698729,0.0004097741928526754,0.0004097741928526754,0.0004097741928526754,0.0004313412556343952,0.0004313412556343952,0.0004097741928526754,0.00036664006728923587,0.0003450730045075161,0.00023723769059891733,0.0002588047533806371,0.00023723769059891733,0.00017253650225375805,0.00017253650225375805,0.0001078353139085988,0.0001078353139085988,8.626825112687902e-05
