,GPU/MatMul,GPU/Mul,GPU/RandomUniform,GPU/ResourceApplyAdam,GPU/RealDiv,GPU/SparseSoftmaxCrossEntropyWithLogits,GPU/Sub,GPU/SegmentSum,GPU/Add,GPU/Floor,GPU/Const,GPU/Sum,GPU/Relu,GPU/Pack,GPU/ReluGrad,GPU/ReadVariableOp,GPU/Shape,GPU/BroadcastGradientArgs,GPU/Tile,GPU/Mean,GPU/AddN,GPU/Reshape,GPU/AssignAdd,GPU/GatherV2,GPU/VarHandleOp,GPU/unknown,GPU/NoOp,GPU/Snapshot,GPU/AssignVariableOp,GPU/Unpack,CPU/_Arg,GPU/VariableV2,GPU/MEMCPYHtoD,MEMCPY/MEMCPYHtoD,CPU/_Retval,CPU/NoOp,MEMCPY/Pack,MEMCPY/MEMCPYDtoH,GPU/MEMCPYDtoH
ratio,0.2160337552742616,0.1,0.0459915611814346,0.06329113924050633,0.06624472573839663,0.0670886075949367,0.05485232067510549,0.038818565400843885,0.043459915611814344,0.03670886075949367,0.025738396624472575,0.022362869198312235,0.026160337552742614,0.0189873417721519,0.018143459915611813,0.015611814345991562,0.015611814345991562,0.014767932489451477,0.012236286919831224,0.01139240506329114,0.010548523206751054,0.009282700421940928,0.009704641350210971,0.010126582278481013,0.01139240506329114,0.007594936708860759,0.0037974683544303796,0.004219409282700422,0.002953586497890295,0.002531645569620253,0.002109704641350211,0.002109704641350211,0.002531645569620253,0.002531645569620253,0.0012658227848101266,0.0012658227848101266,0.0008438818565400844,0.0008438818565400844,0.0008438818565400844
ratio,0.22991347342398022,0.09435517099299547,0.08817470127729707,0.0634528224145035,0.0630407911001236,0.06221672847136382,0.04491141326740832,0.03543469303667079,0.028018129377832716,0.025133910177173466,0.023897816234033788,0.02266172229089411,0.015657189946435928,0.018953440461475072,0.018541409147095178,0.018541409147095178,0.015245158632056036,0.01277297074577668,0.014009064688916358,0.015657189946435928,0.010300782859497322,0.014009064688916358,0.010300782859497322,0.011536876802637,0.008240626287597858,0.007416563658838072,0.004944375772558714,0.003708281829419036,0.004532344458178822,0.0020601565718994645,0.002472187886279357,0.0020601565718994645,0.0012360939431396785,0.0012360939431396785,0.0016481252575195715,0.0012360939431396785,0.0008240626287597857,0.0008240626287597857,0.0008240626287597857
ratio,0.20409391932570742,0.07766405779650813,0.10836845273931367,0.058699578567128236,0.057495484647802526,0.059903672486453945,0.055087296809151115,0.049969897652016856,0.025586995785671283,0.01836243226971704,0.028597230583985552,0.023178807947019868,0.012642986152919929,0.02588801926550271,0.018964479229379893,0.022877784467188442,0.015954244431065624,0.01836243226971704,0.011137868753762794,0.012341962673088501,0.014148103552077062,0.010234798314268514,0.01053582179409994,0.008729680915111379,0.010234798314268514,0.005418422636965683,0.006923540036122818,0.005418422636965683,0.004515352197471403,0.0030102347983142685,0.0039133052378085495,0.0027092113184828417,0.0012040939193257074,0.0012040939193257074,0.0027092113184828417,0.001806140878988561,0.0009030704394942806,0.0006020469596628537,0.0006020469596628537
ratio,0.21687170474516695,0.08260105448154657,0.10087873462214411,0.06748681898066784,0.05483304042179262,0.062214411247803164,0.05026362038664323,0.0383128295254833,0.024956063268892794,0.028822495606326888,0.02952548330404218,0.02179261862917399,0.015817223198594025,0.017223198594024606,0.01757469244288225,0.018629173989455183,0.01687170474516696,0.014411247803163444,0.013005272407732865,0.010896309314586995,0.014411247803163444,0.010193321616871705,0.010193321616871705,0.010896309314586995,0.01054481546572935,0.00632688927943761,0.007029876977152899,0.00492091388400703,0.003866432337434095,0.003163444639718805,0.003866432337434095,0.002460456942003515,0.00210896309314587,0.00210896309314587,0.00140597539543058,0.00140597539543058,0.00070298769771529,0.00070298769771529,0.00070298769771529
ratio,0.22770123277737492,0.08883248730964467,0.0873821609862219,0.06055112400290065,0.0583756345177665,0.06272661348803481,0.043509789702683106,0.03517041334300217,0.03517041334300217,0.030819434372733864,0.027918781725888325,0.023567802755620013,0.015228426395939087,0.01849166062364032,0.017766497461928935,0.018129079042784626,0.018129079042784626,0.015228426395939087,0.013778100072516316,0.011602610587382161,0.012690355329949238,0.01015228426395939,0.009789702683103698,0.011240029006526469,0.009064539521392313,0.006526468455402465,0.004713560551124003,0.00435097897026831,0.00435097897026831,0.0032632342277012327,0.0029006526468455403,0.0029006526468455403,0.0018129079042784628,0.0018129079042784628,0.0010877447425670776,0.0010877447425670776,0.0007251631617113851,0.0007251631617113851,0.0007251631617113851
ratio,0.22459499263622976,0.08394698085419734,0.09204712812960236,0.05891016200294551,0.05559646539027982,0.060751104565537555,0.042709867452135494,0.036818851251840944,0.03755522827687776,0.03460972017673049,0.02687776141384389,0.02540500736377025,0.024300441826215022,0.020986745213549336,0.017673048600883652,0.015832106038291605,0.015832106038291605,0.013622974963181149,0.01288659793814433,0.011045655375552283,0.011782032400589101,0.009572901325478646,0.009572901325478646,0.010677466863033874,0.008836524300441826,0.0066273932253313695,0.005154639175257732,0.004418262150220913,0.003681885125184094,0.0029455081001472753,0.002577319587628866,0.002577319587628866,0.0022091310751104565,0.0022091310751104565,0.0011045655375552283,0.0014727540500736377,0.0011045655375552283,0.0007363770250368188,0.0007363770250368188
ratio,0.22814982973893302,0.08967082860385925,0.07340143776012108,0.060158910329171394,0.05902383654937571,0.0681044267877412,0.05297010972379872,0.03821415058645478,0.03745743473325766,0.02648505486189936,0.028755202421490732,0.02043132803632236,0.02080968596292092,0.018161180476730987,0.0170261066969353,0.01664774877033674,0.016269390843738175,0.01324252743094968,0.012864169504351116,0.011350737797956867,0.011350737797956867,0.01021566401816118,0.010594021944759743,0.010594021944759743,0.009080590238365494,0.00681044267877412,0.007567158531971245,0.004918653045781309,0.00340522133938706,0.003026863412788498,0.0022701475595913734,0.0026485054861899358,0.001513431706394249,0.001513431706394249,0.0011350737797956867,0.0011350737797956867,0.001513431706394249,0.0007567158531971245,0.0007567158531971245
ratio,0.24722662440570523,0.0875594294770206,0.06537242472266244,0.061806656101426306,0.0598256735340729,0.06339144215530904,0.043581616481774964,0.03922345483359747,0.03169572107765452,0.028922345483359747,0.030110935023771792,0.022187004754358162,0.021394611727416798,0.01862123613312203,0.01862123613312203,0.01624405705229794,0.01624405705229794,0.01584786053882726,0.011885895404120444,0.011885895404120444,0.010697305863708399,0.010301109350237718,0.009904912836767036,0.010301109350237718,0.009112519809825673,0.0071315372424722665,0.003961965134706815,0.004754358161648178,0.0035657686212361333,0.0027733755942947703,0.0019809825673534074,0.005150554675118859,0.0019809825673534074,0.0019809825673534074,0.0011885895404120444,0.000792393026941363,0.0011885895404120444,0.000792393026941363,0.000792393026941363
ratio,0.22204536410664544,0.08794269797055312,0.10187027457222443,0.06247512932749701,0.06128133704735376,0.060883406287306006,0.05212892956625547,0.043374452845204935,0.026661360923199363,0.024273776362912853,0.02347791484281735,0.021886191802626343,0.016713091922005572,0.01910067648229208,0.01830481496219658,0.017111022682053324,0.01591723040191007,0.013131715081575806,0.01193792280143255,0.01591723040191007,0.009948269001193792,0.009948269001193792,0.010346199761241544,0.00915240748109829,0.008356545961002786,0.00716275368085953,0.005173099880620772,0.003979307600477517,0.0031834460803820135,0.002785515320334262,0.00238758456028651,0.0019896538002387586,0.0019896538002387586,0.0019896538002387586,0.0007958615200955034,0.0015917230401910067,0.001193792280143255,0.0007958615200955034,0.0007958615200955034
ratio,0.24980299448384555,0.09022852639873917,0.07407407407407407,0.061465721040189124,0.06107171000788022,0.05988967691095351,0.04018912529550828,0.038613081166272656,0.030732860520094562,0.027580772261623327,0.02442868400315209,0.02127659574468085,0.022458628841607566,0.01773049645390071,0.017336485421591805,0.0169424743892829,0.015366430260047281,0.02127659574468085,0.01182033096926714,0.010638297872340425,0.01103230890464933,0.012214342001576044,0.009850275807722617,0.01024428684003152,0.009062253743104806,0.006304176516942475,0.004334121355397951,0.004334121355397951,0.0027580772261623326,0.002364066193853428,0.002364066193853428,0.002364066193853428,0.002364066193853428,0.002364066193853428,0.001182033096926714,0.001182033096926714,0.001182033096926714,0.0007880220646178094,0.0007880220646178094
ratio,0.24980635166537568,0.08985282726568551,0.0627420604182804,0.05770720371804802,0.06003098373353989,0.05848179705654531,0.05151045701006971,0.037955073586367155,0.04144074360960496,0.027498063516653758,0.026336173508907823,0.020914020139426802,0.020526723470178157,0.01820294345468629,0.022075910147172733,0.016266460108443067,0.015104570100697134,0.012780790085205267,0.010069713400464756,0.010069713400464756,0.010457010069713401,0.009682416731216111,0.009295120061967466,0.009295120061967466,0.008520526723470178,0.006971340046475601,0.01471727343144849,0.0038729666924864447,0.003098373353989156,0.0023237800154918666,0.0019364833462432224,0.0023237800154918666,0.001549186676994578,0.001549186676994578,0.0011618900077459333,0.000774593338497289,0.001549186676994578,0.000774593338497289,0.000774593338497289
ratio,0.24637096774193548,0.08709677419354839,0.08024193548387097,0.059274193548387095,0.05846774193548387,0.06088709677419355,0.04596774193548387,0.04112903225806452,0.04032258064516129,0.02661290322580645,0.028629032258064516,0.020161290322580645,0.02217741935483871,0.018145161290322582,0.01975806451612903,0.01532258064516129,0.014919354838709677,0.012903225806451613,0.01129032258064516,0.010483870967741936,0.01129032258064516,0.00967741935483871,0.009274193548387096,0.009274193548387096,0.008064516129032258,0.0064516129032258064,0.004435483870967742,0.004032258064516129,0.0032258064516129032,0.0024193548387096775,0.0016129032258064516,0.0020161290322580645,0.0020161290322580645,0.0020161290322580645,0.0008064516129032258,0.0008064516129032258,0.0008064516129032258,0.0008064516129032258,0.0008064516129032258
ratio,0.23445974134334585,0.09553608677513559,0.06341259908218606,0.0621610346266166,0.06090947017104714,0.06382978723404255,0.06090947017104714,0.03879849812265332,0.02753441802252816,0.024614100959532748,0.024196912807676264,0.020442219440967878,0.017521902377972465,0.019190654985398414,0.01877346683354193,0.017521902377972465,0.015853149770546516,0.013350020859407593,0.012098456403838132,0.011264080100125156,0.010429703796412181,0.010012515644555695,0.010012515644555695,0.01084689194826867,0.00917813934084272,0.007509386733416771,0.012932832707551106,0.00458906967042136,0.003337505214851898,0.002920317062995411,0.0025031289111389237,0.0020859407592824365,0.002920317062995411,0.002920317062995411,0.0012515644555694619,0.0012515644555694619,0.0012515644555694619,0.0008343763037129745,0.0008343763037129745
ratio,0.22073434125269978,0.09546436285097193,0.07991360691144708,0.06479481641468683,0.06220302375809935,0.06393088552915767,0.0449244060475162,0.03974082073434125,0.03758099352051836,0.025053995680345574,0.023758099352051837,0.022030237580993522,0.01900647948164147,0.019438444924406047,0.01900647948164147,0.018574514038876888,0.017278617710583154,0.014254859611231102,0.012095032397408207,0.01123110151187905,0.01123110151187905,0.010367170626349892,0.010367170626349892,0.01079913606911447,0.008207343412526998,0.007775377969762419,0.0038876889848812094,0.004751619870410367,0.0034557235421166306,0.002591792656587473,0.002591792656587473,0.002591792656587473,0.002591792656587473,0.002591792656587473,0.0012958963282937365,0.0012958963282937365,0.0008639308855291577,0.0008639308855291577,0.0008639308855291577
ratio,0.22079937912301126,0.09157935584012418,0.07993791230112533,0.05859526581296081,0.06053550640279395,0.06325184322856034,0.042297244858362434,0.03414823438106325,0.047729918509895226,0.030267753201396973,0.022506790842064417,0.026387272021730693,0.023282887077997673,0.01785021342646488,0.02017850213426465,0.014745828482731859,0.015521924718665115,0.01435778036476523,0.011641443538998836,0.011253395421032208,0.010089251067132324,0.017462165308498253,0.011641443538998836,0.009701202949165696,0.007760962359332557,0.006984866123399301,0.0034924330616996507,0.004268529297632906,0.002716336825766395,0.0038804811796662787,0.002328288707799767,0.0034924330616996507,0.002328288707799767,0.002328288707799767,0.0007760962359332557,0.0011641443538998836,0.0011641443538998836,0.0007760962359332557,0.0007760962359332557
ratio,0.24701195219123506,0.09721115537848606,0.06653386454183267,0.05936254980079681,0.062151394422310755,0.05976095617529881,0.04342629482071713,0.03904382470119522,0.034262948207171316,0.035856573705179286,0.023107569721115537,0.02111553784860558,0.02350597609561753,0.019123505976095617,0.016733067729083666,0.015139442231075698,0.015139442231075698,0.013545816733067729,0.011155378486055778,0.010358565737051793,0.009561752988047808,0.009561752988047808,0.01593625498007968,0.0099601593625498,0.008764940239043825,0.007171314741035857,0.0035856573705179283,0.00398406374501992,0.0031872509960159364,0.002390438247011952,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.0007968127490039841,0.0007968127490039841,0.001195219123505976,0.0007968127490039841,0.0007968127490039841
ratio,0.2302930251754024,0.09451093685513826,0.0709863805200165,0.061494015683037556,0.0610813041683863,0.06355757325629385,0.042509286009079654,0.037969459347915804,0.02765167148163434,0.02311184482047049,0.02311184482047049,0.021873710276516713,0.01692117210070161,0.01939744118860916,0.039207593891869584,0.01609574907139909,0.014444903012794058,0.03095336359884441,0.011555922410235245,0.011143210895583986,0.010730499380932727,0.00990507635163021,0.008666941807676434,0.010317787866281469,0.008254230293025175,0.007428807263722658,0.004127115146512587,0.003714403631861329,0.002888980602558811,0.002888980602558811,0.0016508460586050352,0.0020635575732562937,0.0024762690879075525,0.0024762690879075525,0.0012381345439537762,0.0008254230293025176,0.0008254230293025176,0.0008254230293025176,0.0008254230293025176
ratio,0.22420965058236272,0.08610648918469219,0.06572379367720466,0.06780366056572379,0.06031613976705491,0.06281198003327787,0.07029950083194675,0.040349417637271213,0.032029950083194675,0.023710482529118136,0.02329450915141431,0.021630615640599003,0.017054908485856904,0.018302828618968387,0.01788685524126456,0.017054908485856904,0.015806988352745424,0.012895174708818636,0.017054908485856904,0.010815307820299502,0.010399334442595673,0.010399334442595673,0.009983361064891847,0.011231281198003328,0.0074875207986688855,0.0074875207986688855,0.012479201331114808,0.004575707154742097,0.0037437603993344427,0.0024958402662229617,0.0029118136439267887,0.0020798668885191347,0.0020798668885191347,0.0020798668885191347,0.0012479201331114808,0.0016638935108153079,0.0008319467554076539,0.0008319467554076539,0.0008319467554076539
ratio,0.21216788602233347,0.09356950327300731,0.12244897959183673,0.05929919137466307,0.05775895263765884,0.05775895263765884,0.045051983057373894,0.05506353484790143,0.02464381979206777,0.023488640739314594,0.029649595687331536,0.019638043896804003,0.015787447054293417,0.016942626107046593,0.016557566422795534,0.015402387370042356,0.01732768579129765,0.011936850211782826,0.01078167115902965,0.01078167115902965,0.009626492106276472,0.008856372737774355,0.009241432422025414,0.009626492106276472,0.007701193685021178,0.006931074316519061,0.006931074316519061,0.003850596842510589,0.0034655371582595304,0.0023103581055063534,0.0030804774740084712,0.0023103581055063534,0.0023103581055063534,0.0023103581055063534,0.0015402387370042356,0.0015402387370042356,0.0007701193685021178,0.0007701193685021178,0.0007701193685021178
ratio,0.21634241245136188,0.0867704280155642,0.10077821011673152,0.05758754863813229,0.05992217898832685,0.05914396887159533,0.04708171206225681,0.047470817120622566,0.03618677042801557,0.02762645914396887,0.0245136186770428,0.02178988326848249,0.02178988326848249,0.019455252918287938,0.017120622568093387,0.017509727626459144,0.0178988326848249,0.018287937743190662,0.010894941634241245,0.011284046692607004,0.010894941634241245,0.010894941634241245,0.008171206225680934,0.010116731517509728,0.007392996108949416,0.007003891050583658,0.004280155642023347,0.003501945525291829,0.002723735408560311,0.0023346303501945525,0.0023346303501945525,0.0023346303501945525,0.0019455252918287938,0.0019455252918287938,0.0011673151750972762,0.0007782101167315176,0.0011673151750972762,0.0007782101167315176,0.0007782101167315176
ratio,0.23813387423935092,0.0896551724137931,0.058823529411764705,0.06125760649087221,0.06125760649087221,0.07221095334685598,0.04259634888438134,0.038539553752535496,0.03610547667342799,0.037322515212981744,0.023935091277890466,0.023529411764705882,0.023935091277890466,0.018255578093306288,0.018661257606490872,0.015821501014198783,0.018661257606490872,0.014198782961460446,0.012170385395537525,0.010547667342799188,0.010547667342799188,0.010141987829614604,0.008924949290060852,0.010141987829614604,0.008924949290060852,0.007302231237322515,0.005679513184584178,0.004056795131845842,0.0032454361054766734,0.002434077079107505,0.002028397565922921,0.002028397565922921,0.002028397565922921,0.002028397565922921,0.0012170385395537525,0.0008113590263691683,0.0012170385395537525,0.0008113590263691683,0.0008113590263691683
ratio,0.21941830624465355,0.0949529512403764,0.07827202737382379,0.06843455945252352,0.06330196749358426,0.06372968349016253,0.044054747647562016,0.03806672369546621,0.0290846877673225,0.02352437981180496,0.026090675791274595,0.021813515825491875,0.021813515825491875,0.02694610778443114,0.01924721984602224,0.018391787852865698,0.017964071856287425,0.013259195893926433,0.011976047904191617,0.011120615911035072,0.0106928999144568,0.009837467921300257,0.010265183917878529,0.010265183917878529,0.007698887938408896,0.007698887938408896,0.005560307955517536,0.008126603934987169,0.0029940119760479044,0.00213857998289136,0.0025662959794696323,0.0025662959794696323,0.001710863986313088,0.001710863986313088,0.0012831479897348161,0.000855431993156544,0.000855431993156544,0.000855431993156544,0.000855431993156544
ratio,0.24917081260364843,0.09286898839137644,0.06301824212271974,0.06301824212271974,0.06343283582089553,0.06301824212271974,0.04145936981757877,0.03731343283582089,0.03897180762852405,0.02902155887230514,0.026119402985074626,0.02155887230514096,0.016998341625207296,0.021144278606965175,0.018656716417910446,0.016998341625207296,0.01616915422885572,0.01285240464344942,0.012023217247097845,0.01077943615257048,0.010364842454394693,0.009950248756218905,0.011194029850746268,0.009535655058043118,0.008291873963515755,0.007462686567164179,0.004560530679933665,0.0041459369817578775,0.003316749585406302,0.0024875621890547263,0.0020729684908789387,0.0020729684908789387,0.0024875621890547263,0.0024875621890547263,0.0012437810945273632,0.0008291873963515755,0.0012437810945273632,0.0008291873963515755,0.0008291873963515755
ratio,0.22435078756917837,0.09323116219667944,0.08514261387824607,0.06343124733929331,0.06172839506172839,0.06215410813111963,0.04767986377181779,0.034908471690080885,0.032779906343124735,0.024265644955300127,0.025117071094082587,0.021285653469561516,0.017028522775649212,0.019582801191996593,0.018731375053214133,0.016602809706257982,0.018305661983822902,0.015751383567475522,0.011919965942954448,0.016177096636866752,0.011068539804171988,0.011068539804171988,0.010217113665389528,0.010217113665389528,0.008939974457215836,0.007662835249042145,0.005108556832694764,0.004257130693912303,0.0034057045551298426,0.002554278416347382,0.002554278416347382,0.002554278416347382,0.002554278416347382,0.002554278416347382,0.001277139208173691,0.001277139208173691,0.0008514261387824606,0.0008514261387824606,0.0008514261387824606
ratio,0.17916525279945708,0.08008143875127248,0.23108245673566338,0.05463182897862233,0.051238547675602306,0.05564981336952833,0.034611469290804206,0.03189684424838819,0.025110281642348152,0.021377672209026127,0.02680692229385816,0.01832371903630811,0.013912453342382083,0.015609093993892093,0.016287750254496098,0.01832371903630811,0.015269765863590091,0.01153715643026807,0.010519172039362062,0.009501187648456057,0.01017984390906006,0.01153715643026807,0.008822531387852052,0.008822531387852052,0.009161859518154056,0.006107906345436036,0.003053953172718018,0.0040719375636240245,0.0027146250424160165,0.0023752969121140144,0.0020359687818120122,0.0016966406515100101,0.0020359687818120122,0.0020359687818120122,0.0016966406515100101,0.0006786562606040041,0.0006786562606040041,0.0006786562606040041,0.0006786562606040041
ratio,0.22501028383381325,0.09584533113944879,0.06787330316742081,0.060057589469354175,0.06252570958453312,0.06622788975730153,0.04895104895104895,0.03661044837515426,0.03208556149732621,0.03661044837515426,0.024269847799259565,0.0213903743315508,0.024269847799259565,0.01809954751131222,0.01851090086384204,0.01563142739613328,0.01851090086384204,0.014808720691073632,0.0106951871657754,0.011517893870835048,0.009872480460715755,0.0106951871657754,0.013986013986013986,0.010283833813245578,0.00781571369806664,0.008227067050596462,0.004524886877828055,0.004113533525298231,0.0053475935828877,0.002879473467708762,0.0020567667626491155,0.0020567667626491155,0.0020567667626491155,0.0020567667626491155,0.0012340600575894694,0.0008227067050596463,0.0008227067050596463,0.0008227067050596463,0.0008227067050596463
ratio,0.21279317697228145,0.09040511727078891,0.07078891257995736,0.06439232409381664,0.06524520255863539,0.06950959488272922,0.06353944562899787,0.044349680170575695,0.029424307036247335,0.024307036247334754,0.026865671641791045,0.022174840085287847,0.017484008528784647,0.02046908315565032,0.019616204690831557,0.016631130063965886,0.018763326226012792,0.013646055437100213,0.011087420042643924,0.012366737739872069,0.010660980810234541,0.009381663113006396,0.01023454157782516,0.01023454157782516,0.008955223880597015,0.00767590618336887,0.005543710021321962,0.0042643923240938165,0.003411513859275053,0.0021321961620469083,0.0021321961620469083,0.0021321961620469083,0.0021321961620469083,0.0021321961620469083,0.001279317697228145,0.0008528784648187633,0.001279317697228145,0.0008528784648187633,0.0008528784648187633
ratio,0.24399494310998734,0.09397387273493468,0.05857564264643911,0.06447534766118837,0.061946902654867256,0.0632111251580278,0.05056890012642225,0.036241045090602615,0.03666245259165613,0.02781289506953224,0.02402022756005057,0.02064896755162242,0.020227560050568902,0.017699115044247787,0.02064896755162242,0.017277707543194267,0.017699115044247787,0.012642225031605562,0.011799410029498525,0.010956595027391488,0.011799410029498525,0.010113780025284451,0.011799410029498525,0.010113780025284451,0.008849557522123894,0.007585335018963337,0.0037926675094816687,0.004635482511588706,0.00337126000842815,0.0025284450063211127,0.0025284450063211127,0.002107037505267594,0.0025284450063211127,0.0025284450063211127,0.0008428150021070375,0.0008428150021070375,0.0012642225031605564,0.0008428150021070375,0.0008428150021070375
ratio,0.24879032258064515,0.0907258064516129,0.06935483870967742,0.062096774193548386,0.06290322580645161,0.06088709677419355,0.04798387096774193,0.035483870967741936,0.029838709677419355,0.03387096774193549,0.02338709677419355,0.029838709677419355,0.02258064516129032,0.018951612903225806,0.018145161290322582,0.01532258064516129,0.013306451612903225,0.013306451612903225,0.011693548387096775,0.010483870967741936,0.010887096774193548,0.008870967741935484,0.010483870967741936,0.010080645161290322,0.008064516129032258,0.0064516129032258064,0.0036290322580645163,0.004032258064516129,0.0032258064516129032,0.0024193548387096775,0.0016129032258064516,0.0024193548387096775,0.0020161290322580645,0.0020161290322580645,0.0016129032258064516,0.0008064516129032258,0.0008064516129032258,0.0008064516129032258,0.0008064516129032258
ratio,0.224,0.10189473684210526,0.08,0.064,0.06315789473684211,0.06021052631578947,0.05936842105263158,0.03621052631578947,0.02736842105263158,0.023578947368421053,0.023157894736842106,0.021473684210526315,0.018105263157894735,0.021894736842105262,0.01768421052631579,0.016421052631578947,0.015578947368421053,0.013473684210526317,0.012210526315789474,0.010947368421052631,0.01136842105263158,0.010526315789473684,0.010105263157894737,0.010526315789473684,0.007578947368421052,0.007578947368421052,0.0050526315789473685,0.0050526315789473685,0.003368421052631579,0.0025263157894736842,0.0025263157894736842,0.0025263157894736842,0.0025263157894736842,0.0025263157894736842,0.0012631578947368421,0.0012631578947368421,0.0012631578947368421,0.0008421052631578948,0.0008421052631578948
ratio,0.2342150170648464,0.10708191126279863,0.06399317406143344,0.06313993174061433,0.06228668941979522,0.06313993174061433,0.04479522184300341,0.037116040955631396,0.029436860068259386,0.023890784982935155,0.026023890784982934,0.02218430034129693,0.015784982935153583,0.02218430034129693,0.020051194539249147,0.016638225255972697,0.017918088737201365,0.014078498293515358,0.012372013651877133,0.011092150170648464,0.011092150170648464,0.010665529010238909,0.010238907849829351,0.010665529010238909,0.007679180887372013,0.007679180887372013,0.005546075085324232,0.008959044368600682,0.0038395904436860067,0.002559726962457338,0.002559726962457338,0.0021331058020477816,0.0017064846416382253,0.0017064846416382253,0.001279863481228669,0.001279863481228669,0.001279863481228669,0.0008532423208191126,0.0008532423208191126
ratio,0.23675762439807382,0.09069020866773676,0.05457463884430177,0.0666131621187801,0.060995184590690206,0.06420545746388442,0.05377207062600321,0.03691813804173355,0.04012841091492777,0.034911717495987156,0.02247191011235955,0.02086677367576244,0.024879614767255216,0.018057784911717497,0.016452648475120384,0.015248796147672551,0.014847512038523275,0.014044943820224719,0.011637239165329053,0.011235955056179775,0.010032102728731942,0.010032102728731942,0.009229534510433388,0.010032102728731942,0.0072231139646869984,0.0072231139646869984,0.012038523274478331,0.004414125200642055,0.0032102728731942215,0.002407704654895666,0.002407704654895666,0.002407704654895666,0.002407704654895666,0.002407704654895666,0.001203852327447833,0.0016051364365971107,0.0008025682182985554,0.0008025682182985554,0.0008025682182985554
ratio,0.24140930839495434,0.09482383645063071,0.0674206176598521,0.06350587211831231,0.06524575902566333,0.0665506742061766,0.05176163549369291,0.02957807742496738,0.0313179643323184,0.02566333188342758,0.02435841670291431,0.022618529795563287,0.018703784254023487,0.021313614615050023,0.01826881252718573,0.017398869073510223,0.01478903871248369,0.013049151805132666,0.012179208351457155,0.0117442366246194,0.01087429317094389,0.010004349717268378,0.01087429317094389,0.010439321444106133,0.008264462809917356,0.0078294910830796,0.005219660722053067,0.004349717268377556,0.0039147455415398,0.0026098303610265334,0.002174858634188778,0.002174858634188778,0.002174858634188778,0.002174858634188778,0.0017398869073510222,0.0008699434536755111,0.0008699434536755111,0.0008699434536755111,0.0008699434536755111
ratio,0.24331210191082803,0.09214437367303609,0.08492569002123142,0.06454352441613588,0.06284501061571125,0.06326963906581741,0.044585987261146494,0.035668789808917196,0.029723991507430998,0.02335456475583864,0.024203821656050957,0.02165605095541401,0.018259023354564755,0.01910828025477707,0.016985138004246284,0.01613588110403397,0.019957537154989383,0.013588110403397028,0.011040339702760084,0.011464968152866241,0.01019108280254777,0.008917197452229299,0.01019108280254777,0.01019108280254777,0.008492569002123142,0.007643312101910828,0.003821656050955414,0.004670912951167728,0.0029723991507431,0.0025477707006369425,0.0025477707006369425,0.0021231422505307855,0.0016985138004246285,0.0016985138004246285,0.0016985138004246285,0.0012738853503184713,0.0008492569002123143,0.0008492569002123143,0.0008492569002123143
ratio,0.24101479915433405,0.0879492600422833,0.06511627906976744,0.06976744186046512,0.06215644820295983,0.06300211416490487,0.0507399577167019,0.03805496828752643,0.035940803382663845,0.024101479915433405,0.023255813953488372,0.02241014799154334,0.01818181818181818,0.021987315010570826,0.01818181818181818,0.01522198731501057,0.01522198731501057,0.013953488372093023,0.011839323467230444,0.01226215644820296,0.011839323467230444,0.011416490486257928,0.009725158562367865,0.009725158562367865,0.011839323467230444,0.007610993657505285,0.0033826638477801266,0.004228329809725159,0.0033826638477801266,0.002536997885835095,0.002536997885835095,0.0021141649048625794,0.0021141649048625794,0.0021141649048625794,0.0012684989429175475,0.0012684989429175475,0.0008456659619450317,0.0008456659619450317,0.0008456659619450317
ratio,0.24194223524487232,0.09292591042277103,0.06153202176642947,0.05985768103809125,0.06864796986186689,0.06362494767685224,0.0447886144830473,0.03683549602344077,0.03516115529510255,0.039347007115948095,0.022185014650481373,0.021347844286312263,0.023022185014650483,0.019673503557974047,0.018417748011720386,0.016324822101297615,0.014650481372959398,0.015487651737128506,0.012138970280452072,0.011301799916282964,0.010046044370029301,0.009627459187944746,0.010046044370029301,0.010046044370029301,0.00795311845960653,0.006697362913352867,0.004185851820845542,0.004185851820845542,0.0033486814566764337,0.0025115110925073253,0.002092925910422771,0.0025115110925073253,0.0012557555462536626,0.0012557555462536626,0.0012557555462536626,0.0008371703641691084,0.0012557555462536626,0.0008371703641691084,0.0008371703641691084
ratio,0.22937710437710437,0.08627946127946128,0.07154882154882154,0.06355218855218855,0.06060606060606061,0.06271043771043772,0.046296296296296294,0.040824915824915826,0.02904040404040404,0.029461279461279462,0.023989898989898988,0.021464646464646464,0.017255892255892257,0.01936026936026936,0.018518518518518517,0.017676767676767676,0.023989898989898988,0.013047138047138047,0.012205387205387205,0.010942760942760943,0.011363636363636364,0.011363636363636364,0.01978114478114478,0.010521885521885523,0.007575757575757576,0.007575757575757576,0.007154882154882155,0.004629629629629629,0.002946127946127946,0.0021043771043771043,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0021043771043771043,0.0012626262626262627,0.0016835016835016834,0.0008417508417508417,0.0008417508417508417
