,CPU/SparseToDense,MEMCPY/MEMCPYHtoD,GPU/MEMCPYHtoD,CPU/IteratorGetNext,GPU/MatMul,GPU/SoftmaxCrossEntropyWithLogits,GPU/Unique,CPU/LogUniformCandidateSampler,GPU/ConcatV2,GPU/Add,GPU/Mul,CPU/ComputeAccidentalHits,GPU/Sub,GPU/Slice,GPU/ZerosLike,GPU/GatherV2,GPU/UnsortedSegmentSum,GPU/AddN,GPU/RealDiv,GPU/Shape,GPU/Pad,GPU/ScatterAdd,GPU/Sqrt,GPU/Assign,GPU/AssignSub,GPU/Const,GPU/Log,GPU/Reshape,GPU/Cast,GPU/NoOp,GPU/Snapshot,GPU/Mean,GPU/StridedSlice,GPU/Fill,GPU/BroadcastGradientArgs,GPU/VariableV2,GPU/MEMCPYDtoH,MEMCPY/MEMCPYDtoH,GPU/Tile,GPU/Sum,GPU/Identity,GPU/AssignAdd,GPU/StopGradient,GPU/Pack,CPU/IteratorV2,GPU/ExpandDims,GPU/Size,GPU/ShapeN,CPU/Shape,GPU/ConcatOffset,CPU/Const,MEMCPY/Assign,CPU/_Retval,CPU/NoOp,MEMCPY/ConcatV2,MEMCPY/Snapshot
ratio,0.21668750325571703,0.19471792467573057,0.19471792467573057,0.0604391311142366,0.05411001719018597,0.05176590092201907,0.04096994322029484,0.039446267645986355,0.02398812314424129,0.021162160754284523,0.021409595249257698,0.020550085950929834,0.009988539876022296,0.009376465072667605,0.0036854716882846277,0.0028520081262697295,0.0028520081262697295,0.0028650309944262126,0.0027999166536437983,0.00205761316872428,0.0019013387508464864,0.0018883158826900036,0.001810178673751107,0.0016018127832473823,0.001614835651403865,0.0015497213106214513,0.0011590352659269678,0.0013934468927436579,0.0010678751888315882,0.0008855550346408293,0.0007553263530760014,0.0007423034849195186,0.0006250976715111736,0.0006902120122935875,0.0006250976715111736,0.0005599833307287597,0.0005599833307287597,0.0005599833307287597,0.00044277751732041463,0.0003776631765380007,0.0003255717039120696,0.00033859457206855236,0.00045580038547689744,0.00027348023128613845,0.0002604573631296557,0.00020836589050372454,0.00019534302234724176,0.00013022868156482785,0.00011720581340834506,0.00010418294525186227,0.00010418294525186227,9.116007709537949e-05,5.2091472625931135e-05,3.906860446944835e-05,2.6045736312965568e-05,2.6045736312965568e-05
ratio,0.21612623045744064,0.19645207137969153,0.19645207137969153,0.05153445280833816,0.05420592725167132,0.0524688108648734,0.04357266936884771,0.03905879875769858,0.024582828867715956,0.021148076012001894,0.021977154287519084,0.020240037900721167,0.010120018950360583,0.009580460072643049,0.003724272253513713,0.0032768331841869767,0.0031978733484234355,0.0028688740327420118,0.002631994525451387,0.0022108754013791653,0.0018818760856977416,0.001855556140443228,0.0018818760856977416,0.0016713165236616307,0.0015923566878980893,0.0016581565510343738,0.0013291572353529505,0.0015528767700163184,0.0013159972627256936,0.0009475180291624993,0.0009475180291624993,0.0006843185766173607,0.0006448386587355898,0.0008422382481444438,0.000618518713481076,0.0005921987682265621,0.0005658788229720482,0.0005658788229720482,0.00043427909669947886,0.0004474390693267358,0.00035531926093593724,0.00031583934305416645,0.0003026793704269095,0.00028951939779965256,0.00023687950729062482,0.0002237195346633679,0.00019739958940885404,0.00010527978101805548,0.00010527978101805548,9.211980839079855e-05,6.579986313628468e-05,9.211980839079855e-05,6.579986313628468e-05,5.263989050902774e-05,2.631994525451387e-05,1.3159972627256935e-05
ratio,0.21581500817381216,0.1966329167325845,0.1966329167325845,0.05389442598744924,0.05229921425934715,0.05273427200337499,0.04268839318673206,0.0394452354585245,0.025431102673627592,0.021607867953382903,0.022557084849443652,0.02036861256130359,0.010138163792648843,0.009492168960607499,0.003717766176237937,0.0031245056161999683,0.0029399356641881557,0.002887201392184781,0.0026103464641670624,0.001937984496124031,0.0019248009281231872,0.0018984337921214998,0.001937984496124031,0.0017929652481147498,0.001621578864103781,0.001529293888097875,0.001041501872066656,0.0012392553920793122,0.0009755840320624374,0.0004218741760269999,0.0007514633760480937,0.0006987291040447186,0.0005932605600379687,0.0006723619680430312,0.0006196276960396561,0.0005537098560354374,0.0005932605600379687,0.0005932605600379687,0.0004086906080261562,0.0004086906080261562,0.0003295892000210937,0.0003427727680219375,0.00025048779201603124,0.0005273427200337499,0.00023730422401518748,0.00021093708801349996,0.00018456995201181247,0.00011865211200759374,0.00010546854400674998,9.228497600590623e-05,9.228497600590623e-05,0.00011865211200759374,5.273427200337499e-05,5.273427200337499e-05,3.9550704002531244e-05,1.3183568000843748e-05
ratio,0.2149263208021376,0.1976771872271753,0.1976771872271753,0.053744808063705386,0.05193259080928067,0.0526204396941718,0.04224979496812085,0.03984232387100188,0.024498002592661182,0.021601100558215826,0.022103759358713195,0.02066192227307601,0.01003994814677637,0.009550517209449985,0.003717029551046324,0.0029894970766422392,0.0028969020344453557,0.0029233577607873226,0.002645572634196672,0.002063546654673404,0.001878356570279637,0.002063546654673404,0.001878356570279637,0.0017063943490568533,0.0016534828963729199,0.0014286092224662027,0.0011905076853885024,0.0012037355485594856,0.0010714569168496521,0.0007936717902590016,0.0007539882007460514,0.0007275324744040847,0.0009259504219688351,0.0006481652953781846,0.0006084817058652346,0.0005952538426942512,0.0005820259795232678,0.0005820259795232678,0.0004497473478134342,0.0004232916214714675,0.00034392444244556733,0.0003042408529326173,0.00023810153707770046,0.00031746871610360063,0.00014550649488081696,0.0002513294002486838,0.00017196222122278367,0.00013227863170983358,0.00011905076853885023,0.00010582290536786688,7.936717902590016e-05,0.00013227863170983358,6.613931585491679e-05,2.645572634196672e-05,2.645572634196672e-05,1.322786317098336e-05
ratio,0.2143927247877625,0.19669093489631245,0.19669093489631245,0.05359161037663942,0.05169921412989197,0.052592845690856045,0.04519410203169764,0.03929350540121429,0.024417168239282992,0.021552290587957,0.02193339816542697,0.02160485715036665,0.00997450521723132,0.00951454779614687,0.0036928010092779984,0.0029962940573501195,0.0029043025731332298,0.0029437274949404685,0.0027334612453018634,0.001892396246747444,0.0019055378873498567,0.002023812652771572,0.0019055378873498567,0.0016558467159040135,0.0016295634346991878,0.0015769968722895366,0.0012221725760243908,0.0013141640602412805,0.0010513312481930245,0.0005519489053013378,0.0007622151549399427,0.0007227902331327043,0.0006307987489158147,0.0006439403895182274,0.0006439403895182274,0.0006307987489158147,0.0005519489053013378,0.0005519489053013378,0.0004468157804820354,0.00045995742108444817,0.00040739085867479694,0.00032854101506032014,0.00045995742108444817,0.0002628328120482561,0.00024969117144584327,0.0002102662496386049,0.00017084132783136646,0.00011827476542171525,0.00010513312481930245,9.199148421688964e-05,9.199148421688964e-05,0.00010513312481930245,9.199148421688964e-05,5.2566562409651224e-05,3.942492180723842e-05,2.6283281204825612e-05
ratio,0.216405415738336,0.19711811002860796,0.19711811002860796,0.0517711890103226,0.05175800561612593,0.052127140653632685,0.043557934425797265,0.03933924828286291,0.0245079298116093,0.021568032905751915,0.022701804806665525,0.02098796356109844,0.010098479954649124,0.009676611340355688,0.003915468076410953,0.0029003467232673725,0.0030058138768407315,0.002926713511660712,0.0025971286567439654,0.002017059312090491,0.001898408764320462,0.001898408764320462,0.0018193083991404427,0.001687474457173744,0.001661107668780404,0.0015160903326170356,0.0014501733616336862,0.0013315228138636574,0.0009887545647502406,0.0008832874111768816,0.0006987198924235034,0.0007646368634068527,0.0006987198924235034,0.0006459863156368238,0.0006196195272434841,0.0006064361330468143,0.0005932527388501443,0.0005932527388501443,0.0004746021910801155,0.00043505200849010587,0.00034276824911341677,0.00034276824911341677,0.00027685127813006737,0.00029003467232673725,0.00029003467232673725,0.00022411770134338788,0.00018456751875337824,0.000105467153573359,0.00011865054777002888,0.000105467153573359,7.910036518001925e-05,0.00011865054777002888,6.591697098334937e-05,5.27335767866795e-05,2.636678839333975e-05,1.3183394196669875e-05
ratio,0.21566855286597506,0.1955228963638269,0.1955228963638269,0.05232893220161375,0.0563633029445667,0.05295766530441161,0.04202032903699046,0.040199622760138325,0.02450749240280834,0.021259038038352718,0.022306926543015825,0.020944671486953788,0.010033532432149219,0.009535785392434245,0.0037200041915540186,0.002920989206748402,0.002999580844598135,0.0028816933878235357,0.002672115686890915,0.0020433825840930524,0.0018992979147018758,0.0019123965210101645,0.0018207062768521428,0.0017290160326941214,0.0017028188200775437,0.0016504243948443885,0.0010871843235879702,0.001231268992979147,0.0011788745677459918,0.0005632400712564183,0.0008121135911139055,0.0007204233469558839,0.0006418317091061511,0.0006942261343393063,0.0006156344964895735,0.0006287331027978623,0.0006942261343393063,0.0006942261343393063,0.00041915540186524154,0.00040605679555695274,0.00035366237032379754,0.00034056376401550873,0.000261972126165776,0.0002750707324740648,0.00022267630724090957,0.00022267630724090957,0.00019647909462433197,0.00010478885046631039,0.00010478885046631039,9.169024415802158e-05,9.169024415802158e-05,7.859163784973278e-05,3.929581892486639e-05,3.929581892486639e-05,3.929581892486639e-05,2.6197212616577597e-05
ratio,0.21553069719042664,0.19431581685744018,0.19431581685744018,0.05548907388137357,0.05345993756503642,0.052120187304890736,0.04306711758584807,0.03951612903225806,0.025039021852237255,0.021188865764828303,0.022840790842872008,0.02060353798126951,0.009937565036420395,0.009534339229968783,0.003759105098855359,0.0031477627471383973,0.002939646201873049,0.002848595213319459,0.0026534859521331945,0.00236732570239334,0.001899063475546306,0.001860041623309053,0.0019120707596253902,0.001990114464099896,0.0016519250780437046,0.0018470343392299688,0.0019380853277835587,0.001313735691987513,0.00109261186264308,0.0005072840790842872,0.0008584807492195629,0.0007154006243496358,0.0007023933402705515,0.0006243496357960458,0.0008064516129032258,0.0008064516129032258,0.00054630593132154,0.00054630593132154,0.00044224765868886576,0.00044224765868886576,0.00044224765868886576,0.00037721123829344435,0.00027315296566077,0.0003121748178980229,0.0001951092611862643,0.0002861602497398543,0.0001951092611862643,0.00014308012486992716,0.0001040582726326743,9.105098855359001e-05,0.00011706555671175858,7.804370447450572e-05,9.105098855359001e-05,6.503642039542144e-05,3.902185223725286e-05,1.3007284079084288e-05
ratio,0.2154535830512462,0.19554846888764002,0.19554846888764002,0.05440905467044816,0.051494517271574766,0.0522002796910329,0.04535177028740214,0.03880386339576281,0.02453177891338727,0.021329708676956858,0.022414491655012872,0.020427901140982578,0.010024440291192347,0.009658489407028872,0.0036725785160691645,0.00326741860860246,0.002901467724438984,0.002927607073307804,0.002888398050004574,0.0021172872583743937,0.0019081724674238365,0.001934311816292656,0.001868963444120607,0.0017251970253420988,0.0017513363742109184,0.0017905453975141478,0.001385385490047443,0.0015552912576947708,0.0012808280945721643,0.0003659508841634755,0.000967155908146328,0.0007711107916301804,0.0009279468848430986,0.0006534837217204919,0.0006404140472860821,0.0007057624194581313,0.0005750656751140329,0.0005750656751140329,0.00044436893076993454,0.0005358566518108034,0.0004312992563355247,0.00035288120972906564,0.00032674186086024596,0.00030060251199142627,0.0001306967443440984,0.0002613934886881968,0.00019604511651614758,0.00011762706990968856,0.00011762706990968856,9.148772104086887e-05,7.841804660645903e-05,0.00010455739547527871,6.53483721720492e-05,3.9209023303229514e-05,3.9209023303229514e-05,1.306967443440984e-05
ratio,0.21451821640064317,0.1958246728629881,0.1958246728629881,0.05632900636626273,0.05130920166803927,0.05198896688759036,0.044524621880596624,0.038929631227368394,0.024902937370092946,0.02122959070290338,0.021909355922454476,0.020432173810737676,0.0100657542125835,0.009425206217237277,0.003869432788213917,0.0030981607121847916,0.0028890021830921472,0.0030066538557067595,0.0026406264297946323,0.0020915852909264418,0.0018824267618337974,0.001856281945697217,0.001817064721492346,0.0016863406408094434,0.0016471234166045728,0.001555616560126541,0.001803992313424056,0.0013203132148973161,0.0012418787664875747,0.0010719374615998014,0.0009673581970534792,0.0006928376276193837,0.0006274755872779325,0.0006928376276193837,0.0006405479953462228,0.0007189824437559643,0.0005882583630730617,0.0005882583630730617,0.00043138946625357856,0.0004183170581852883,0.00033988260977554674,0.0005359687307999007,0.0002875929775023857,0.0002614481613658052,0.00031373779363896625,0.0002483757532975149,0.00020915852909264416,0.00011765167261461234,0.00015686889681948313,9.150685647803182e-05,9.150685647803182e-05,0.00010457926454632208,7.843444840974156e-05,3.921722420487078e-05,3.921722420487078e-05,2.614481613658052e-05
ratio,0.21547483175252863,0.1960722578613877,0.1960722578613877,0.054258989596862005,0.05379983470423866,0.05243548873758642,0.04194051976333845,0.03997271308066695,0.024230259619295,0.021462211552337098,0.022196859380534457,0.02138349928503024,0.009996457947971191,0.009419234654387553,0.0036338830073333597,0.003240321670799061,0.002886116467918192,0.0028598790454825718,0.002912353890353812,0.002138349928503024,0.0019153318378002545,0.001797263436839965,0.0018366195704933948,0.0016398389022262453,0.0016529576134440554,0.0014692956563947157,0.0011282091647316567,0.0012200401432563264,0.0010757343198604169,0.0013118711217809961,0.0007740039618507878,0.000721529116979548,0.0006296981384548782,0.000682172983326118,0.0006034607160192583,0.0005509858711480185,0.0005509858711480185,0.0005509858711480185,0.00043291747018772876,0.00039356133653429886,0.00035420520288086897,0.0003148490692274391,0.00032796778044524903,0.0002886116467918192,0.00026237422435619926,0.00022301809070276936,0.00019678066826714943,0.0001049496897424797,0.00011806840096028966,9.183097852466973e-05,0.0001049496897424797,0.00011806840096028966,6.559355608904982e-05,5.247484487123985e-05,3.935613365342989e-05,1.3118711217809962e-05
ratio,0.2155549696809913,0.19687582388610597,0.19687582388610597,0.05361191668863696,0.053954653308726605,0.05222778803058265,0.042472976535723704,0.03909833904561034,0.024439757447930397,0.021341945689427894,0.02185605061956235,0.021447403110993937,0.010005272871078302,0.009464803585552333,0.0036778275771157396,0.0030450830477194834,0.0028605325599789086,0.0031637226469812814,0.0025837068283680463,0.0021618771421038755,0.0019377801212760348,0.0018982335881887688,0.0019641444766675454,0.001634590034273662,0.001634590034273662,0.0014895860796203533,0.001094120748747693,0.0012259425257052465,0.0010809385710519378,0.0007118375955707883,0.0007513841286580543,0.0008436593725283417,0.0006195623517005009,0.0006854732401792776,0.000659108884787767,0.000580015818613235,0.0005536514632217243,0.0005536514632217243,0.0004086475085684155,0.0004086475085684155,0.00031637226469812815,0.00031637226469812815,0.00027682573161086214,0.0003295544423938835,0.00018455048774057475,0.00021091484313208542,0.0001713683100448194,0.00011863959926179805,0.00011863959926179805,9.227524387028737e-05,9.227524387028737e-05,0.00011863959926179805,7.909306617453204e-05,5.2728710783021356e-05,5.2728710783021356e-05,1.3182177695755339e-05
ratio,0.21491193428639127,0.1967985677803228,0.1967985677803228,0.05339230708474844,0.05233920438090725,0.05233920438090725,0.04382223626359161,0.03937287733986257,0.024510965431903748,0.021549114077350395,0.021733407050522603,0.021154200563409945,0.010004475686491324,0.009635889740146907,0.003712187031040202,0.0027380670299870995,0.0028302135165732037,0.0028697048679672487,0.0025669378406129057,0.0020930416238843694,0.001869257299318116,0.002158860542874444,0.0018297659479240714,0.0017376194613379669,0.001592817839559803,0.001461180001579654,0.0014085248663875945,0.0014085248663875945,0.0011057578390332517,0.0013953610825895796,0.0007898270278808941,0.0007108443250928046,0.0006318616223047153,0.0006713529736987599,0.0006318616223047153,0.0005792064871126556,0.0006186978385067004,0.0006186978385067004,0.00042124108153647683,0.00047389621672853645,0.00034225837874838743,0.00032909459495037254,0.0002896032435563278,0.00030276702735434276,0.00017112918937419372,0.00025011189216228314,0.0001842929731722086,0.00013163783798014902,0.00010531027038411921,0.00011847405418213411,0.00010531027038411921,9.21464865861043e-05,6.581891899007451e-05,6.581891899007451e-05,3.9491351394044706e-05,0.00011847405418213411
ratio,0.21316433818234193,0.19544865331989053,0.19544865331989053,0.06174957118353345,0.05153653778167677,0.05240071753106464,0.043038770246029354,0.038469092480326816,0.025152868160213688,0.021434276511332537,0.02131643381823419,0.02017728778495018,0.010173752504157228,0.009388134550168252,0.0036662171186152173,0.003090097285689969,0.002919880062325691,0.002880599164626242,0.0025663519830306522,0.0020949812106372673,0.0020687939455043013,0.0019902321501054036,0.0018723894570070575,0.0016367040708103648,0.0015974231731109162,0.0014141123171801553,0.001767640396475194,0.001296269624081809,0.0010474906053186336,0.0005892134654917314,0.0007987115865554581,0.0009165542796538043,0.0005892134654917314,0.0006546816283241459,0.0006284943631911801,0.0005630262003587655,0.0005368389352257997,0.0005368389352257997,0.0004059026095609705,0.00041899624212745343,0.00031424718159559005,0.00032734081416207296,0.00028805991646262423,0.0002618726513296584,0.00030115354902910714,0.00022259175363020963,0.00019640448849724378,0.00010474906053186336,0.00011784269309834627,9.165542796538044e-05,7.856179539889751e-05,9.165542796538044e-05,5.237453026593168e-05,3.9280897699448756e-05,3.9280897699448756e-05,2.618726513296584e-05
ratio,0.21599494597870092,0.19262009747041076,0.19262009747041076,0.057489492277146025,0.05127510894510198,0.05164900337794281,0.04506072561305794,0.03875609190067301,0.02418710193135814,0.02111858899976793,0.023722957118176426,0.020538407983290787,0.009966220571929554,0.009476289935793301,0.0036873726824991617,0.0027590830561357365,0.0029395838168175138,0.0029395838168175138,0.0030298341971584024,0.002075758747840437,0.0019855083674995486,0.0018952579871586602,0.0018952579871586602,0.00190815089863593,0.0016116139346587246,0.0018565792527268509,0.0017018643149996132,0.0014826848198860266,0.001534256465795106,0.0021402233052267862,0.0008380392460225368,0.0007864676001134576,0.0007735746886361879,0.0007220030427271087,0.0007091101312498388,0.0007348959542043784,0.0005415022820453314,0.0005415022820453314,0.0005028235476135221,0.0005415022820453314,0.0004125731672726335,0.00038678734431809393,0.0003223227869317449,0.0003223227869317449,0.00038678734431809393,0.00025785822954539595,0.00019339367215904696,0.0002965369639772053,0.00011603620329542818,0.00011603620329542818,0.00018050076068177717,0.00010314329181815838,0.00012892911477269798,0.00011603620329542818,2.5785822954539595e-05,2.5785822954539595e-05
ratio,0.21815791508777357,0.1926507359575181,0.1926507359575181,0.0577939318949295,0.051852138272368724,0.051826360425850024,0.043616116309643495,0.03858943623849664,0.023883174799577245,0.02143427938030057,0.022607171396901504,0.021911169540896554,0.01001469337251566,0.009421802902585518,0.0036475652823963088,0.0031577861985409737,0.0030804526589848684,0.0029000077333539557,0.002719562807723043,0.0021782280308303044,0.0019204495656432862,0.0018817827958652333,0.0019204495656432862,0.0017528935632717243,0.0016240043306782151,0.001778671409790426,0.0014693372515660042,0.001340448018972495,0.001198669863119635,0.0014693372515660042,0.0009537803211919677,0.0008248910885984584,0.0006702240094862475,0.0007088907792643002,0.0007217797025236512,0.0006702240094862475,0.0005413347768927384,0.0005413347768927384,0.00047689016059598383,0.0004897790838553348,0.0003737787745211765,0.0003737787745211765,0.00030933415822442193,0.0003608898512618256,0.0002706673884463692,0.0002835563117057201,0.0001933338488902637,0.00014177815585286006,0.00012888923259350913,0.0001031113860748073,0.00011600030933415822,0.0001031113860748073,6.444461629675456e-05,6.444461629675456e-05,3.866676977805274e-05,2.5777846518701826e-05
ratio,0.21490298592693172,0.18984048830628275,0.18984048830628275,0.07113942362600409,0.05092445719071609,0.05115287489054985,0.04247300229686687,0.03793002804461759,0.023882339504841185,0.02103980812913214,0.022803700366737307,0.020989048640280193,0.009936169942768676,0.009517404159740112,0.003629303452914229,0.00314708830882073,0.0029059807367739806,0.0028552212479220334,0.0028932908645609937,0.002208037765059706,0.0019542403207999694,0.0018907909597350354,0.001916170704161009,0.0018400314708830882,0.001649683387688286,0.0016750631321142597,0.001307056837937642,0.0014212656878545232,0.0011928479880207606,0.0007740822049921957,0.001180158115807774,0.0007994619494181693,0.0009898100326129716,0.000685253099501288,0.0007487024605662221,0.0006725632272883012,0.0005202847607324594,0.0005202847607324594,0.0004949050163064858,0.00043145565524155174,0.0003680062941766176,0.00040607591081557806,0.00040607591081557806,0.000342626549750644,0.0005329746329454462,0.00030455693311168356,0.00021572782762077587,0.00011420884991688134,0.00013958859434285497,8.88291054909077e-05,0.00012689872212986815,0.00010151897770389452,7.613923327792089e-05,6.344936106493408e-05,2.537974442597363e-05,1.2689872212986814e-05
ratio,0.21388389717946715,0.19483292965596272,0.19483292965596272,0.06103341406880746,0.05349376253353127,0.05233481782430919,0.04406594265176967,0.03837539391098263,0.024233664088340236,0.021108419928640258,0.021446988045941088,0.020248977784722764,0.009870562804385759,0.009388754329765346,0.003659140036982056,0.003372659322342891,0.0028778289970570617,0.002838763445060812,0.0027345886397374796,0.0019142120478162356,0.001901190197150819,0.001901190197150819,0.002018386853139568,0.0016537750345079043,0.0016407531838424877,0.0015496002291845716,0.0012891632158762403,0.0012500976638799906,0.0011849884105529077,0.0005338958772820793,0.0007682891892595775,0.0008073547412558273,0.0005859832799437456,0.0006250488319399953,0.0006120269812745787,0.0007031799359324948,0.0005469177279474959,0.0005469177279474959,0.0004166992212933302,0.00040367737062791363,0.0003385681173008308,0.0003515899679662474,0.00031252441596999766,0.0002604370133083314,0.00019532775998124853,0.0002083496106466651,0.00018230590931583198,0.00010417480532333255,0.0001302185066541657,9.115295465791599e-05,7.813110399249941e-05,0.00010417480532333255,6.510925332708285e-05,5.2087402661666276e-05,2.6043701330833138e-05,1.3021850665416569e-05
ratio,0.21425618233029278,0.1934933719217551,0.1934933719217551,0.06066048218300214,0.05131915553373472,0.051719682679139,0.044251789451923824,0.03879945218222693,0.024742241401586606,0.021111656631954315,0.02271376521357141,0.020620687873071655,0.009806454947156257,0.00950928964572728,0.0036176645391353783,0.0029328923227990387,0.0028553709398175665,0.0028812114008113904,0.002829530478823742,0.002170598723481227,0.0019251143440398976,0.0019509548050337217,0.0019251143440398976,0.0017054704255923927,0.0016408692731078322,0.0016925501950954805,0.0015245871986356236,0.0015633478901263599,0.0012403421277035582,0.0016925501950954805,0.0008527352127961963,0.0007493733688208997,0.0009173363652807566,0.0006718519858394273,0.0006718519858394273,0.0006589317553425153,0.0005555699113672188,0.0005555699113672188,0.0005038889893795705,0.0004134473759011861,0.0003617664539135378,0.00034884622341662574,0.0003230057624228016,0.0003876069149073619,0.00020672368795059305,0.00027132484043515336,0.00019380345745368096,0.0001421225354660327,0.00011628207447220859,0.00011628207447220859,0.00010336184397529653,7.752138298147239e-05,5.168092198764826e-05,3.8760691490736194e-05,3.8760691490736194e-05,2.584046099382413e-05
ratio,0.21418686024650094,0.19496814288698558,0.19496814288698558,0.05706862335491957,0.053386776686860246,0.05193753916858158,0.043646856068518904,0.03976916649258408,0.024349801545853353,0.02108575308126175,0.022117192396072696,0.020315437643618133,0.010157718821809067,0.009439628159598914,0.0037079590557760602,0.0033684980154585335,0.0028854188426989764,0.0028854188426989764,0.002702632128681847,0.0025067892208063504,0.0021281595989137247,0.0018539795278880301,0.0018670357217463966,0.0016450804261541674,0.0017364737831627325,0.0016059118445790684,0.0011750574472529768,0.001305619385836641,0.001214226028828076,0.0006789220806350533,0.0008355964069354502,0.0007050344683517861,0.0006919782744934196,0.0006919782744934196,0.0006789220806350533,0.0006789220806350533,0.0005353039481930228,0.0005353039481930228,0.00047002297890119075,0.0004439105911844579,0.0004569667850428243,0.00036557342803425946,0.0003133486526007938,0.0003002924587424274,0.0003133486526007938,0.00022195529559222894,0.00033946104031752666,0.00010444955086693127,0.00010444955086693127,0.00010444955086693127,0.00010444955086693127,7.833716315019845e-05,5.2224775433465635e-05,0.0001566743263003969,3.9168581575099224e-05,1.3056193858366409e-05
ratio,0.21769827574851483,0.19680703926656742,0.19680703926656742,0.052478364529683734,0.05191195647878604,0.0528076715360196,0.042638671180368036,0.039556357601064324,0.02430285706758697,0.02143129997233821,0.021694745577406905,0.020878064201693955,0.010327067718692783,0.009536730903486702,0.0037014107512151426,0.0027925234137281506,0.002924246216262497,0.002897901655755628,0.002660800611193804,0.002094392560296113,0.0019231529170014622,0.0018704637959877234,0.0018704637959877234,0.0016728795921862034,0.0016333627514258993,0.0015543290699052913,0.0015806736304121607,0.0012645389043297285,0.0011723329425556857,0.0009088873374869924,0.0007376476941923417,0.0006586140126717336,0.0006454417324182989,0.0006586140126717336,0.0006322694521648642,0.0006322694521648642,0.0005664080508976909,0.0005664080508976909,0.0004215129681099095,0.0004215129681099095,0.0003556515668427361,0.0003293070063358668,0.00030296244582899746,0.00030296244582899746,0.00021075648405495474,0.00022392876430838942,0.0001844119235480854,0.0001448950827877814,0.00010537824202747737,9.22059617740427e-05,0.00010537824202747737,0.00011855052228091205,5.2689121013738686e-05,5.2689121013738686e-05,5.2689121013738686e-05,2.6344560506869343e-05
ratio,0.21427274613549124,0.19417211328976036,0.19417211328976036,0.05900508351488744,0.05351955597053636,0.05195040979354705,0.04550523913269011,0.03881367361759518,0.024743230625583566,0.021164021164021163,0.02131963896669779,0.020178441747069197,0.009829857869073555,0.009466749662828094,0.0036181139122315594,0.0030734516028633678,0.003021579001971159,0.0029178338001867414,0.0026455026455026454,0.0019581906836808795,0.0019581906836808795,0.001906318082788671,0.0018933499325656188,0.0016599232285506795,0.0016080506276584707,0.0015432098765432098,0.0010115157173980704,0.001491337275651001,0.0012190061209669052,0.0009466749662828094,0.0009726112667289138,0.0007262164124909223,0.0010504201680672268,0.0006613756613756613,0.0006873119618217657,0.0005705986098142961,0.0005576304595912439,0.0005576304595912439,0.00041498080713766987,0.0004927897084759829,0.00036310820624546115,0.00036310820624546115,0.0004020126569146177,0.0002723311546840959,0.00020749040356883493,0.00023342670401493932,0.00020749040356883493,0.00011671335200746966,0.00010374520178441747,0.00010374520178441747,7.78089013383131e-05,0.00010374520178441747,7.78089013383131e-05,5.187260089220873e-05,2.5936300446104367e-05,1.2968150223052183e-05
ratio,0.21576988680415568,0.1936088282421047,0.1936088282421047,0.06176668217294671,0.05131286504367602,0.05158422494443583,0.04248720731896418,0.03845557450767561,0.024564531968780688,0.021178994159301183,0.02212229286194242,0.0207525714581072,0.009962784927895797,0.009536362226701815,0.0035922882100584068,0.0032046312089729673,0.0030366465085026103,0.002829896107923709,0.0025714581072000826,0.002700677107561896,0.0018995193053186542,0.0018995193053186542,0.0018478317051739289,0.0016669251046673903,0.0016023156044864836,0.0015506280043417584,0.001744456504884478,0.0017703003049568409,0.0010983615030754122,0.0004910322013748901,0.0009174549025688738,0.0006719388018814286,0.000930376802605055,0.0009045330025326924,0.0008399235023517858,0.0005944074016643407,0.0005427198015196154,0.0005427198015196154,0.00042642270119398355,0.0004651884013025275,0.0003359694009407143,0.000323047500904533,0.00034889130097689563,0.00037473510104925827,0.00036181320101307695,0.0002713599007598077,0.00020675040057890112,0.0001292190003618132,0.00014214090039799452,0.00010337520028945056,9.045330025326924e-05,9.045330025326924e-05,6.46095001809066e-05,5.168760014472528e-05,2.584380007236264e-05,2.584380007236264e-05
ratio,0.21457846202348738,0.19660825473556998,0.19660825473556998,0.054764469432257046,0.05367417176785855,0.052110973911672756,0.04283687570606626,0.03894858524025957,0.024919212883903002,0.021503822609883615,0.02164831989070751,0.02067624727425584,0.0099309040275333,0.009497412185061609,0.003678112602790111,0.0028768095000394085,0.0032446207603184195,0.0029293539657935528,0.0026797677534613666,0.00212805086304285,0.0019178730000262722,0.001878464650710664,0.0018653285342721277,0.0016814229041326222,0.0016026062055014055,0.0015237895068701888,0.0014843811575545806,0.0013530199931692194,0.0010246170822058166,0.0008801198013819194,0.0009326642671360639,0.0006962141712424139,0.0007487586369965583,0.0006830780548038777,0.0006830780548038777,0.0006305335890497333,0.0005385807739799806,0.0005385807739799806,0.00042035572603315555,0.00042035572603315555,0.00036781126027901113,0.0003284029109634028,0.00030213067808633053,0.00028899456164779445,0.00030213067808633053,0.00022331397945511388,0.00018390563013950557,0.000118225047946825,0.000118225047946825,0.000118225047946825,7.881669863121667e-05,9.195281506975278e-05,5.2544465754144444e-05,3.940834931560833e-05,2.6272232877072222e-05,1.3136116438536111e-05
